23	abd ombro direito:	138.09972739124228	flex cotovelo direito:	146.20207673201136	flex cotovelo esquerdo:	161.2090346137619	abd ombro esquerdo:	149.1901664419898	flex ombro direito:	27.9727207054797	flex ombro esquerdo:	82.71057733957994
24	abd ombro direito:	137.95364892687198	flex cotovelo direito:	146.20859584946055	flex cotovelo esquerdo:	161.22914117238722	abd ombro esquerdo:	149.01668454851597	flex ombro direito:	27.963642750642823	flex ombro esquerdo:	82.54225706532759
25	abd ombro direito:	137.80472471888078	flex cotovelo direito:	146.20741831916615	flex cotovelo esquerdo:	161.26364847242215	abd ombro esquerdo:	148.838494632317	flex ombro direito:	27.963619464547026	flex ombro esquerdo:	82.35779914378791
26	abd ombro direito:	137.6463670081717	flex cotovelo direito:	146.2136635047226	flex cotovelo esquerdo:	161.2747934320499	abd ombro esquerdo:	148.6401094527791	flex ombro direito:	27.960383598174147	flex ombro esquerdo:	82.15989243314873
27	abd ombro direito:	137.48347592544306	flex cotovelo direito:	146.21832760232263	flex cotovelo esquerdo:	161.31248430514464	abd ombro esquerdo:	148.45009897614204	flex ombro direito:	27.973843076612	flex ombro esquerdo:	81.95848099004836
28	abd ombro direito:	137.28157085262657	flex cotovelo direito:	146.21875482170122	flex cotovelo esquerdo:	161.3391734182457	abd ombro esquerdo:	148.24812299267646	flex ombro direito:	27.968467769136197	flex ombro esquerdo:	81.75683783938653
29	abd ombro direito:	137.233238167213	flex cotovelo direito:	146.23380518276014	flex cotovelo esquerdo:	161.27544582387247	abd ombro esquerdo:	147.99118710498837	flex ombro direito:	27.96503110419586	flex ombro esquerdo:	81.51994678721648
30	abd ombro direito:	137.13859889211878	flex cotovelo direito:	146.2171902525968	flex cotovelo esquerdo:	161.28437100193932	abd ombro esquerdo:	147.78724045246912	flex ombro direito:	27.97209503639645	flex ombro esquerdo:	81.31764348566448
31	abd ombro direito:	137.1137255378074	flex cotovelo direito:	146.20833716242626	flex cotovelo esquerdo:	161.24281462325956	abd ombro esquerdo:	147.59936448308423	flex ombro direito:	27.980101118240796	flex ombro esquerdo:	81.11467598598801
32	abd ombro direito:	136.99507531540107	flex cotovelo direito:	146.2166670558749	flex cotovelo esquerdo:	161.2342361859548	abd ombro esquerdo:	147.38724143128437	flex ombro direito:	27.98593105536722	flex ombro esquerdo:	80.90298967363319
33	abd ombro direito:	136.86475019915096	flex cotovelo direito:	146.22351211324525	flex cotovelo esquerdo:	161.25687880885926	abd ombro esquerdo:	147.1863263489746	flex ombro direito:	27.97937439638455	flex ombro esquerdo:	80.69938515210426
34	abd ombro direito:	136.74176485779367	flex cotovelo direito:	146.0329440087364	flex cotovelo esquerdo:	161.2922640253043	abd ombro esquerdo:	146.93206057300242	flex ombro direito:	28.110833279682826	flex ombro esquerdo:	80.4812044816845
35	abd ombro direito:	137.3368032495701	flex cotovelo direito:	146.01454761539	flex cotovelo esquerdo:	161.05273039664198	abd ombro esquerdo:	146.47208310342208	flex ombro direito:	28.11618736203939	flex ombro esquerdo:	80.08253473518603
36	abd ombro direito:	136.29872105513073	flex cotovelo direito:	146.20454009488702	flex cotovelo esquerdo:	161.39290034385655	abd ombro esquerdo:	146.4702777466534	flex ombro direito:	27.98928514176251	flex ombro esquerdo:	80.03093258107042
37	abd ombro direito:	137.01873446476728	flex cotovelo direito:	146.0233273302158	flex cotovelo esquerdo:	161.11385576580142	abd ombro esquerdo:	145.9829876649689	flex ombro direito:	28.102719908450293	flex ombro esquerdo:	79.59517122529913
38	abd ombro direito:	136.05106839700073	flex cotovelo direito:	146.02163734324145	flex cotovelo esquerdo:	161.4543389125585	abd ombro esquerdo:	145.9893216894824	flex ombro direito:	28.112433874969938	flex ombro esquerdo:	79.53961387767873
39	abd ombro direito:	136.66993008931817	flex cotovelo direito:	146.04609973928706	flex cotovelo esquerdo:	161.16653129291	abd ombro esquerdo:	145.4986733486161	flex ombro direito:	28.103221173355912	flex ombro esquerdo:	79.09518652707992
40	abd ombro direito:	136.45245763781443	flex cotovelo direito:	146.06187390220396	flex cotovelo esquerdo:	161.21618141186025	abd ombro esquerdo:	145.2723453663149	flex ombro direito:	28.09674708762078	flex ombro esquerdo:	78.86382888326504
41	abd ombro direito:	136.26357214485895	flex cotovelo direito:	146.06477267902656	flex cotovelo esquerdo:	161.20768030004086	abd ombro esquerdo:	145.01178135649084	flex ombro direito:	28.096964796343013	flex ombro esquerdo:	78.57404229644803
42	abd ombro direito:	136.09437276427374	flex cotovelo direito:	146.05017695479643	flex cotovelo esquerdo:	161.2441645550652	abd ombro esquerdo:	144.76301198697618	flex ombro direito:	28.099376137084423	flex ombro esquerdo:	78.3192986806244
43	abd ombro direito:	135.87836358328283	flex cotovelo direito:	146.07516411065424	flex cotovelo esquerdo:	161.26240517377656	abd ombro esquerdo:	144.49963236541112	flex ombro direito:	28.08784781778364	flex ombro esquerdo:	78.04318451119785
44	abd ombro direito:	135.65535985350056	flex cotovelo direito:	146.11184338092193	flex cotovelo esquerdo:	161.3133125965578	abd ombro esquerdo:	144.2446912912183	flex ombro direito:	28.083574708473805	flex ombro esquerdo:	77.77926053724148
45	abd ombro direito:	135.4197660668685	flex cotovelo direito:	146.06952011208273	flex cotovelo esquerdo:	161.33036086719233	abd ombro esquerdo:	143.95630543967218	flex ombro direito:	28.08664543264315	flex ombro esquerdo:	77.49031233245891
46	abd ombro direito:	135.16100868288683	flex cotovelo direito:	146.07532448321322	flex cotovelo esquerdo:	161.37682014718243	abd ombro esquerdo:	143.6981189147981	flex ombro direito:	28.083175645694	flex ombro esquerdo:	77.21444991098288
47	abd ombro direito:	134.92409294991302	flex cotovelo direito:	146.0881283560109	flex cotovelo esquerdo:	161.37963353519032	abd ombro esquerdo:	143.39721662883974	flex ombro direito:	28.08473410971466	flex ombro esquerdo:	76.9320770744581
48	abd ombro direito:	134.66266501389796	flex cotovelo direito:	146.1123723103969	flex cotovelo esquerdo:	161.41117362158369	abd ombro esquerdo:	143.09750613143703	flex ombro direito:	28.076289972015868	flex ombro esquerdo:	76.62341283006727
49	abd ombro direito:	134.44092802583526	flex cotovelo direito:	146.10979986671995	flex cotovelo esquerdo:	161.44057363699736	abd ombro esquerdo:	142.77956471361767	flex ombro direito:	28.077400508151225	flex ombro esquerdo:	76.30661241432847
50	abd ombro direito:	134.21920688791073	flex cotovelo direito:	146.09572389968812	flex cotovelo esquerdo:	161.44677240897698	abd ombro esquerdo:	142.44369117105092	flex ombro direito:	28.083487897281817	flex ombro esquerdo:	75.96760213581368
51	abd ombro direito:	133.95280590283176	flex cotovelo direito:	146.11327270708267	flex cotovelo esquerdo:	161.4729236286411	abd ombro esquerdo:	142.0907059977029	flex ombro direito:	28.085033312612186	flex ombro esquerdo:	75.62243262779361
52	abd ombro direito:	133.7264326233414	flex cotovelo direito:	146.103159433013	flex cotovelo esquerdo:	161.45770432922484	abd ombro esquerdo:	141.7181400198895	flex ombro direito:	28.080271253616658	flex ombro esquerdo:	75.25869376466119
53	abd ombro direito:	133.47807971904354	flex cotovelo direito:	146.10671936239618	flex cotovelo esquerdo:	161.49978397158173	abd ombro esquerdo:	141.35548370699377	flex ombro direito:	28.092275994330098	flex ombro esquerdo:	74.89831252966499
54	abd ombro direito:	133.1596223924282	flex cotovelo direito:	146.23786170459647	flex cotovelo esquerdo:	161.51403948537524	abd ombro esquerdo:	140.96953699297842	flex ombro direito:	27.9776134088933	flex ombro esquerdo:	74.51694355999926
55	abd ombro direito:	132.8625279589542	flex cotovelo direito:	146.0945761986689	flex cotovelo esquerdo:	161.5519970906944	abd ombro esquerdo:	140.57072070607023	flex ombro direito:	28.08983064701616	flex ombro esquerdo:	74.12264676261722
56	abd ombro direito:	132.63856034581406	flex cotovelo direito:	146.0830089165784	flex cotovelo esquerdo:	161.58654633089452	abd ombro esquerdo:	140.17722185903293	flex ombro direito:	28.093784585197245	flex ombro esquerdo:	73.73364358880723
57	abd ombro direito:	132.3312015619338	flex cotovelo direito:	146.06579809278483	flex cotovelo esquerdo:	161.67333625381568	abd ombro esquerdo:	139.7931172292156	flex ombro direito:	28.098651593994628	flex ombro esquerdo:	73.34425405190876
58	abd ombro direito:	132.00437656492986	flex cotovelo direito:	146.07105974617	flex cotovelo esquerdo:	161.7309859675439	abd ombro esquerdo:	139.3830776540692	flex ombro direito:	28.099686326065214	flex ombro esquerdo:	72.93831366674897
59	abd ombro direito:	131.68579926549495	flex cotovelo direito:	146.07501623818024	flex cotovelo esquerdo:	161.8068481041274	abd ombro esquerdo:	138.97295254087533	flex ombro direito:	28.10611620202215	flex ombro esquerdo:	72.5265069720573
60	abd ombro direito:	131.38810696211425	flex cotovelo direito:	146.082117865361	flex cotovelo esquerdo:	161.8714532330726	abd ombro esquerdo:	138.53904678682153	flex ombro direito:	28.115979143407266	flex ombro esquerdo:	72.09395150738466
61	abd ombro direito:	131.0678864447321	flex cotovelo direito:	146.0736941712201	flex cotovelo esquerdo:	161.9001589564098	abd ombro esquerdo:	138.07163082221928	flex ombro direito:	28.126444760727786	flex ombro esquerdo:	71.62592222133333
62	abd ombro direito:	130.7114740130055	flex cotovelo direito:	146.07944430518532	flex cotovelo esquerdo:	161.95295917429794	abd ombro esquerdo:	137.6239741359857	flex ombro direito:	28.08604663534962	flex ombro esquerdo:	71.18053465415463
63	abd ombro direito:	130.33712324461055	flex cotovelo direito:	146.09683669086465	flex cotovelo esquerdo:	162.01957056106622	abd ombro esquerdo:	137.18269137168238	flex ombro direito:	28.08958713535279	flex ombro esquerdo:	70.73041987391869
64	abd ombro direito:	129.9681227715808	flex cotovelo direito:	146.09066572603422	flex cotovelo esquerdo:	162.09378391921837	abd ombro esquerdo:	136.7174913880219	flex ombro direito:	28.09090011915501	flex ombro esquerdo:	70.2664519306573
65	abd ombro direito:	129.60294907954088	flex cotovelo direito:	146.09160915616755	flex cotovelo esquerdo:	162.13806292722398	abd ombro esquerdo:	136.26593269341677	flex ombro direito:	28.091584109861554	flex ombro esquerdo:	69.80795912402692
66	abd ombro direito:	129.24316618465704	flex cotovelo direito:	146.104372162467	flex cotovelo esquerdo:	162.18722181876302	abd ombro esquerdo:	135.7953648502054	flex ombro direito:	28.085258557623305	flex ombro esquerdo:	69.34038989612088
67	abd ombro direito:	128.84919779882102	flex cotovelo direito:	146.1282770465716	flex cotovelo esquerdo:	162.23096367384315	abd ombro esquerdo:	135.31477416405437	flex ombro direito:	28.08521145957181	flex ombro esquerdo:	68.86081570542692
68	abd ombro direito:	128.475409042555	flex cotovelo direito:	146.1131507254547	flex cotovelo esquerdo:	162.29982381462943	abd ombro esquerdo:	134.8556302977297	flex ombro direito:	28.0752810619352	flex ombro esquerdo:	68.40131112265303
69	abd ombro direito:	128.08796781831705	flex cotovelo direito:	146.12103006650776	flex cotovelo esquerdo:	162.33543573681996	abd ombro esquerdo:	134.38601112591766	flex ombro direito:	28.07069716675918	flex ombro esquerdo:	67.92476340222632
70	abd ombro direito:	127.74173787949076	flex cotovelo direito:	146.0028450437931	flex cotovelo esquerdo:	162.34670817588878	abd ombro esquerdo:	133.90363964923588	flex ombro direito:	28.071598060715086	flex ombro esquerdo:	67.44106184051094
71	abd ombro direito:	127.36892676540964	flex cotovelo direito:	146.0027219293446	flex cotovelo esquerdo:	162.40074993168795	abd ombro esquerdo:	133.44307827069122	flex ombro direito:	28.058388040116466	flex ombro esquerdo:	66.97610901526271
72	abd ombro direito:	127.00618239575259	flex cotovelo direito:	146.0018313634191	flex cotovelo esquerdo:	162.42578591735216	abd ombro esquerdo:	132.98807654962704	flex ombro direito:	28.05605160578557	flex ombro esquerdo:	66.50524835891241
73	abd ombro direito:	126.61616479328997	flex cotovelo direito:	145.98051239345838	flex cotovelo esquerdo:	162.48597332407329	abd ombro esquerdo:	132.5445309476777	flex ombro direito:	28.046624822449672	flex ombro esquerdo:	66.05192440630586
74	abd ombro direito:	126.21823015339898	flex cotovelo direito:	146.01338896665618	flex cotovelo esquerdo:	162.56479296724328	abd ombro esquerdo:	132.11274179210233	flex ombro direito:	28.04089537799148	flex ombro esquerdo:	65.61572250415594
75	abd ombro direito:	125.80235836419654	flex cotovelo direito:	146.04556944987294	flex cotovelo esquerdo:	162.69219837917677	abd ombro esquerdo:	131.72212288486443	flex ombro direito:	28.036312271799407	flex ombro esquerdo:	65.2067417934668
76	abd ombro direito:	125.40169542650536	flex cotovelo direito:	146.0371778481351	flex cotovelo esquerdo:	162.8021564086985	abd ombro esquerdo:	131.31591454634506	flex ombro direito:	28.043492483701073	flex ombro esquerdo:	64.7935411169192
77	abd ombro direito:	125.08086239703182	flex cotovelo direito:	146.13263214655075	flex cotovelo esquerdo:	162.87456435391775	abd ombro esquerdo:	130.89075240491775	flex ombro direito:	28.045595855262835	flex ombro esquerdo:	64.36684486927166
78	abd ombro direito:	124.74991493296359	flex cotovelo direito:	146.07081022595415	flex cotovelo esquerdo:	162.95535237140385	abd ombro esquerdo:	130.47441938077102	flex ombro direito:	28.056408097111497	flex ombro esquerdo:	63.95863248679066
79	abd ombro direito:	124.36262465302033	flex cotovelo direito:	146.13582917051096	flex cotovelo esquerdo:	163.04949488149	abd ombro esquerdo:	130.08564317378134	flex ombro direito:	28.097596239124517	flex ombro esquerdo:	63.560020858466665
80	abd ombro direito:	123.99699819132437	flex cotovelo direito:	146.15841518364425	flex cotovelo esquerdo:	163.14564419182065	abd ombro esquerdo:	129.7135484009978	flex ombro direito:	28.11084182148253	flex ombro esquerdo:	63.18273503582572
81	abd ombro direito:	123.70586685808595	flex cotovelo direito:	146.1757274986833	flex cotovelo esquerdo:	163.13806972492077	abd ombro esquerdo:	129.2959539295346	flex ombro direito:	28.115245425685735	flex ombro esquerdo:	62.75856843861366
82	abd ombro direito:	123.356571938852	flex cotovelo direito:	146.19074201619628	flex cotovelo esquerdo:	163.1534437814344	abd ombro esquerdo:	128.89712193742892	flex ombro direito:	28.109334444935865	flex ombro esquerdo:	62.36702200994882
83	abd ombro direito:	122.99954803551336	flex cotovelo direito:	146.20213386564217	flex cotovelo esquerdo:	163.1776822258664	abd ombro esquerdo:	128.51980526633096	flex ombro direito:	28.10543081278314	flex ombro esquerdo:	61.979035695697775
84	abd ombro direito:	122.67659715755435	flex cotovelo direito:	146.18246289206627	flex cotovelo esquerdo:	163.07725256863245	abd ombro esquerdo:	128.1099865896822	flex ombro direito:	28.11552467003973	flex ombro esquerdo:	61.55134720090978
85	abd ombro direito:	122.30873734110456	flex cotovelo direito:	146.21107887911987	flex cotovelo esquerdo:	163.1131674528082	abd ombro esquerdo:	127.77918331004375	flex ombro direito:	28.108377944358573	flex ombro esquerdo:	61.21495250754487
86	abd ombro direito:	122.00705016788035	flex cotovelo direito:	146.20676670077307	flex cotovelo esquerdo:	163.17381107675808	abd ombro esquerdo:	127.45157255479903	flex ombro direito:	28.09151349920855	flex ombro esquerdo:	60.878772096040926
87	abd ombro direito:	121.71974449149151	flex cotovelo direito:	146.21735919267354	flex cotovelo esquerdo:	163.18320986324977	abd ombro esquerdo:	127.11428364945672	flex ombro direito:	28.084180902247965	flex ombro esquerdo:	60.53098693983136
88	abd ombro direito:	121.40865918105777	flex cotovelo direito:	146.2044136315048	flex cotovelo esquerdo:	163.24562748104083	abd ombro esquerdo:	126.8078787550184	flex ombro direito:	28.086488292466544	flex ombro esquerdo:	60.20985098546147
89	abd ombro direito:	121.17950347225775	flex cotovelo direito:	146.2110894487947	flex cotovelo esquerdo:	163.2400766679973	abd ombro esquerdo:	126.48063124218446	flex ombro direito:	28.080610189943577	flex ombro esquerdo:	59.87140879798492
90	abd ombro direito:	120.85058479441898	flex cotovelo direito:	146.22647260236704	flex cotovelo esquerdo:	163.30864627119666	abd ombro esquerdo:	126.18686870596487	flex ombro direito:	28.069472751809833	flex ombro esquerdo:	59.57090580118589
91	abd ombro direito:	120.62727956944899	flex cotovelo direito:	146.25754853331895	flex cotovelo esquerdo:	163.29339760225307	abd ombro esquerdo:	125.88361408330474	flex ombro direito:	28.070072484798075	flex ombro esquerdo:	59.25379611510834
92	abd ombro direito:	120.34325020988548	flex cotovelo direito:	146.2416628353335	flex cotovelo esquerdo:	163.3427635080679	abd ombro esquerdo:	125.60629481209533	flex ombro direito:	28.071933501123592	flex ombro esquerdo:	58.963806266201814
93	abd ombro direito:	119.70353779042107	flex cotovelo direito:	146.25870117605882	flex cotovelo esquerdo:	163.49371235457082	abd ombro esquerdo:	125.32422934541347	flex ombro direito:	28.067240874705778	flex ombro esquerdo:	58.663894561005414
94	abd ombro direito:	119.46214729845398	flex cotovelo direito:	146.2843865881269	flex cotovelo esquerdo:	163.50416581011413	abd ombro esquerdo:	125.05066725384366	flex ombro direito:	28.05599700188964	flex ombro esquerdo:	58.391965101589946
95	abd ombro direito:	119.23259585021938	flex cotovelo direito:	146.26510098782637	flex cotovelo esquerdo:	163.54834079436355	abd ombro esquerdo:	124.81022708545873	flex ombro direito:	28.053725137362573	flex ombro esquerdo:	58.12652777759583
96	abd ombro direito:	118.92950494128257	flex cotovelo direito:	146.2632771835954	flex cotovelo esquerdo:	163.63500217423586	abd ombro esquerdo:	124.58822451447348	flex ombro direito:	28.049872880101795	flex ombro esquerdo:	57.8924312834282
97	abd ombro direito:	118.70675461231599	flex cotovelo direito:	146.28450360690027	flex cotovelo esquerdo:	163.68752692432636	abd ombro esquerdo:	124.35496530706949	flex ombro direito:	28.047226813739474	flex ombro esquerdo:	57.64602659685807
98	abd ombro direito:	118.49317414612322	flex cotovelo direito:	146.27106720456138	flex cotovelo esquerdo:	163.69920136085074	abd ombro esquerdo:	124.12628498748504	flex ombro direito:	28.048327651558953	flex ombro esquerdo:	57.414318643463126
99	abd ombro direito:	118.37007363190902	flex cotovelo direito:	146.2574736915576	flex cotovelo esquerdo:	163.70091845275138	abd ombro esquerdo:	123.89096890043614	flex ombro direito:	28.05751342027223	flex ombro esquerdo:	57.17376087054875
100	abd ombro direito:	118.21179440025959	flex cotovelo direito:	146.2609078733358	flex cotovelo esquerdo:	163.70560720892348	abd ombro esquerdo:	123.65680374082893	flex ombro direito:	28.065036327178696	flex ombro esquerdo:	56.9359635040196
101	abd ombro direito:	117.94000861697494	flex cotovelo direito:	146.2428943109365	flex cotovelo esquerdo:	163.767991643952	abd ombro esquerdo:	123.43018002760132	flex ombro direito:	28.066889422472677	flex ombro esquerdo:	56.719180183711096
102	abd ombro direito:	117.82625000111734	flex cotovelo direito:	146.24898320762148	flex cotovelo esquerdo:	163.73049820652122	abd ombro esquerdo:	123.15515859622761	flex ombro direito:	28.067646248410096	flex ombro esquerdo:	56.4535474755788
103	abd ombro direito:	117.67230733439357	flex cotovelo direito:	146.2326150171229	flex cotovelo esquerdo:	163.73637086157063	abd ombro esquerdo:	122.91591916510502	flex ombro direito:	28.07539998717082	flex ombro esquerdo:	56.2172384994441
104	abd ombro direito:	117.44455534443915	flex cotovelo direito:	146.2287776191982	flex cotovelo esquerdo:	163.7577042313788	abd ombro esquerdo:	122.65445847774942	flex ombro direito:	28.080838293045886	flex ombro esquerdo:	55.96109606376647
105	abd ombro direito:	117.23015690809974	flex cotovelo direito:	146.20588677000003	flex cotovelo esquerdo:	163.78906900993582	abd ombro esquerdo:	122.37102460930925	flex ombro direito:	28.06920262626547	flex ombro esquerdo:	55.68659706477591
106	abd ombro direito:	117.02221097581642	flex cotovelo direito:	146.18398726225135	flex cotovelo esquerdo:	163.78459286056506	abd ombro esquerdo:	122.09354355129804	flex ombro direito:	28.07686624525894	flex ombro esquerdo:	55.41766803657899
107	abd ombro direito:	116.83160676271154	flex cotovelo direito:	146.1878237391894	flex cotovelo esquerdo:	163.7324665916192	abd ombro esquerdo:	121.77742575460718	flex ombro direito:	28.078823718870314	flex ombro esquerdo:	55.097157486127195
108	abd ombro direito:	116.51197600486793	flex cotovelo direito:	146.20146899777163	flex cotovelo esquerdo:	163.7969590388643	abd ombro esquerdo:	121.47380943382446	flex ombro direito:	28.074321242138303	flex ombro esquerdo:	54.804033066383916
109	abd ombro direito:	116.30990809974335	flex cotovelo direito:	146.17604032843525	flex cotovelo esquerdo:	163.7887576239252	abd ombro esquerdo:	121.15387581290558	flex ombro direito:	28.065484885134286	flex ombro esquerdo:	54.48404435882225
110	abd ombro direito:	115.99467408833763	flex cotovelo direito:	146.17681017614396	flex cotovelo esquerdo:	163.86562618764785	abd ombro esquerdo:	120.84107244255594	flex ombro direito:	28.067464379723024	flex ombro esquerdo:	54.178169871351784
111	abd ombro direito:	115.71978981462858	flex cotovelo direito:	146.14721765791	flex cotovelo esquerdo:	163.91589682176416	abd ombro esquerdo:	120.51237861073864	flex ombro direito:	28.070781961528628	flex ombro esquerdo:	53.85175434853166
112	abd ombro direito:	115.43361019529068	flex cotovelo direito:	146.13847614729607	flex cotovelo esquerdo:	163.98481646507062	abd ombro esquerdo:	120.1953000355615	flex ombro direito:	28.07178579798749	flex ombro esquerdo:	53.52806002403155
113	abd ombro direito:	115.1506003400948	flex cotovelo direito:	146.15647415762112	flex cotovelo esquerdo:	164.06475351171397	abd ombro esquerdo:	119.87909462791936	flex ombro direito:	28.066272347562148	flex ombro esquerdo:	53.20281770779712
114	abd ombro direito:	114.8598035753513	flex cotovelo direito:	146.1141400499138	flex cotovelo esquerdo:	164.15015076496852	abd ombro esquerdo:	119.57547284102534	flex ombro direito:	28.067739163258707	flex ombro esquerdo:	52.89901071327968
115	abd ombro direito:	114.6030788766381	flex cotovelo direito:	146.11913076031158	flex cotovelo esquerdo:	164.174245430008	abd ombro esquerdo:	119.26403183208959	flex ombro direito:	28.075832580413316	flex ombro esquerdo:	52.57694355295053
116	abd ombro direito:	114.33681892977448	flex cotovelo direito:	146.16527738975202	flex cotovelo esquerdo:	164.24037260925817	abd ombro esquerdo:	119.03170750358922	flex ombro direito:	28.065966739631737	flex ombro esquerdo:	52.28828962412924
117	abd ombro direito:	114.08340694269786	flex cotovelo direito:	146.18081059811425	flex cotovelo esquerdo:	164.30083601789173	abd ombro esquerdo:	118.76628624200008	flex ombro direito:	28.066320849673332	flex ombro esquerdo:	52.005393437218835
118	abd ombro direito:	113.85946353034647	flex cotovelo direito:	146.16875455570496	flex cotovelo esquerdo:	164.34118925524982	abd ombro esquerdo:	118.51210250883206	flex ombro direito:	28.0645510820998	flex ombro esquerdo:	51.734985727127814
