abdução do ombro esquerdo:	165.12297501256768
abdução do ombro esquerdo:	165.07581754826512
abdução do ombro esquerdo:	164.86960520814682
abdução do ombro esquerdo:	164.6020973393743
abdução do ombro esquerdo:	164.33546816923183
abdução do ombro esquerdo:	164.10552851863582
abdução do ombro esquerdo:	163.92838942067894
abdução do ombro esquerdo:	163.80584944736944
abdução do ombro esquerdo:	163.72991571666705
abdução do ombro esquerdo:	163.6866524521853
abdução do ombro esquerdo:	163.65940190340177
abdução do ombro esquerdo:	163.63124768717728
abdução do ombro esquerdo:	163.5868592822163
abdução do ombro esquerdo:	163.51368881134377
abdução do ombro esquerdo:	163.40275630167923
abdução do ombro esquerdo:	163.17201160750426
abdução do ombro esquerdo:	162.97152425476486
abdução do ombro esquerdo:	162.71752200095736
abdução do ombro esquerdo:	162.3948669487591
abdução do ombro esquerdo:	162.01378348172324
abdução do ombro esquerdo:	161.59716022405863
abdução do ombro esquerdo:	161.1872412319567
abdução do ombro esquerdo:	160.7609413914745
abdução do ombro esquerdo:	160.37125760760122
abdução do ombro esquerdo:	159.9686954861861
abdução do ombro esquerdo:	159.51268987405405
abdução do ombro esquerdo:	159.01581436903493
abdução do ombro esquerdo:	158.47999492688697
abdução do ombro esquerdo:	157.9056114025189
abdução do ombro esquerdo:	157.24716948855658
abdução do ombro esquerdo:	156.50251667080678
abdução do ombro esquerdo:	155.68919279089718
abdução do ombro esquerdo:	154.8335412873132
abdução do ombro esquerdo:	153.94466545883884
abdução do ombro esquerdo:	153.0017458267989
abdução do ombro esquerdo:	152.0278323127563
abdução do ombro esquerdo:	151.02702502246584
abdução do ombro esquerdo:	149.98914017417425
abdução do ombro esquerdo:	148.95585778354726
abdução do ombro esquerdo:	147.976148397074
abdução do ombro esquerdo:	147.07447739321486
abdução do ombro esquerdo:	146.26426512878763
abdução do ombro esquerdo:	145.4753229216663
abdução do ombro esquerdo:	144.69313189349526
abdução do ombro esquerdo:	143.9530921037456
abdução do ombro esquerdo:	143.25314377743607
abdução do ombro esquerdo:	142.5967374345069
abdução do ombro esquerdo:	141.9464607493056
abdução do ombro esquerdo:	141.26604294528227
abdução do ombro esquerdo:	140.59007890729222
abdução do ombro esquerdo:	139.9302361244328
abdução do ombro esquerdo:	139.23222491216862
abdução do ombro esquerdo:	138.5796017748277
abdução do ombro esquerdo:	137.98395083250475
abdução do ombro esquerdo:	137.43209869389443
abdução do ombro esquerdo:	136.9553476509713
abdução do ombro esquerdo:	136.55106090077405
abdução do ombro esquerdo:	136.19300878952023
abdução do ombro esquerdo:	135.8549822942122
abdução do ombro esquerdo:	135.51222420316088
abdução do ombro esquerdo:	135.17142237704206
abdução do ombro esquerdo:	134.82699227345898
abdução do ombro esquerdo:	134.45997883026357
abdução do ombro esquerdo:	134.06555542720008
abdução do ombro esquerdo:	133.66540698502607
abdução do ombro esquerdo:	133.2655373545928
abdução do ombro esquerdo:	132.8599407790017
abdução do ombro esquerdo:	132.45291440626423
abdução do ombro esquerdo:	132.06840944996136
abdução do ombro esquerdo:	131.73904823152657
abdução do ombro esquerdo:	131.45781448813304
abdução do ombro esquerdo:	131.2083097917416
abdução do ombro esquerdo:	130.98669959950163
abdução do ombro esquerdo:	130.79886270504744
abdução do ombro esquerdo:	130.6318358144689
abdução do ombro esquerdo:	130.48419621679662
abdução do ombro esquerdo:	130.33980528883063
abdução do ombro esquerdo:	130.1924466413666
abdução do ombro esquerdo:	130.06492669442417
abdução do ombro esquerdo:	129.93393650721418
abdução do ombro esquerdo:	129.77199191273377
abdução do ombro esquerdo:	129.59562123007413
abdução do ombro esquerdo:	129.4232235452875
abdução do ombro esquerdo:	129.2597743609688
abdução do ombro esquerdo:	129.1114505131569
abdução do ombro esquerdo:	128.9736345166894
abdução do ombro esquerdo:	128.86482907279236
abdução do ombro esquerdo:	128.80731883606032
abdução do ombro esquerdo:	128.81561993979284
abdução do ombro esquerdo:	128.8852833762193
abdução do ombro esquerdo:	129.0031794671038
abdução do ombro esquerdo:	129.19649731011245
abdução do ombro esquerdo:	129.46175034130474
abdução do ombro esquerdo:	129.80004779419374
abdução do ombro esquerdo:	130.17278640499333
abdução do ombro esquerdo:	130.60693596028534
abdução do ombro esquerdo:	131.09605983418035
abdução do ombro esquerdo:	131.6317382074808
abdução do ombro esquerdo:	132.15804259357387
abdução do ombro esquerdo:	132.6563143776933
abdução do ombro esquerdo:	133.11558442732687
abdução do ombro esquerdo:	133.551864023111
abdução do ombro esquerdo:	134.0069013325472
abdução do ombro esquerdo:	134.48657727924157
abdução do ombro esquerdo:	135.00974077861522
abdução do ombro esquerdo:	135.57672221724104
abdução do ombro esquerdo:	136.2313521132004
abdução do ombro esquerdo:	136.94742206614336
abdução do ombro esquerdo:	137.70318136408895
abdução do ombro esquerdo:	138.4482486283809
abdução do ombro esquerdo:	139.17631176599272
abdução do ombro esquerdo:	139.88829397007854
abdução do ombro esquerdo:	140.58128587360483
abdução do ombro esquerdo:	141.23334702270532
abdução do ombro esquerdo:	141.83758459342357
abdução do ombro esquerdo:	142.39635385188953
abdução do ombro esquerdo:	142.90934309736568
abdução do ombro esquerdo:	143.43636444474467
abdução do ombro esquerdo:	144.01062777097684
abdução do ombro esquerdo:	144.63735981261095
abdução do ombro esquerdo:	145.3456777005663
abdução do ombro esquerdo:	146.13715321266037
abdução do ombro esquerdo:	147.01127282961653
abdução do ombro esquerdo:	147.90698267634204
abdução do ombro esquerdo:	148.80579552979765
abdução do ombro esquerdo:	149.69670717446755
abdução do ombro esquerdo:	150.6019281544084
abdução do ombro esquerdo:	151.4883110668111
abdução do ombro esquerdo:	152.32669168447654
abdução do ombro esquerdo:	153.1070602767606
abdução do ombro esquerdo:	153.81954705640894
abdução do ombro esquerdo:	154.47438474508948
abdução do ombro esquerdo:	155.09311903886496
abdução do ombro esquerdo:	155.6845673127695
abdução do ombro esquerdo:	156.26583429332354
abdução do ombro esquerdo:	156.85842959343543
abdução do ombro esquerdo:	157.4489051433198
abdução do ombro esquerdo:	158.03343965569
abdução do ombro esquerdo:	158.5818960717435
abdução do ombro esquerdo:	159.0931532234577
abdução do ombro esquerdo:	159.53692882198175
abdução do ombro esquerdo:	159.9470124569069
abdução do ombro esquerdo:	160.35720292887984
abdução do ombro esquerdo:	160.73312765683596
abdução do ombro esquerdo:	161.0988273309935
abdução do ombro esquerdo:	161.4103537508562
abdução do ombro esquerdo:	161.6794869656443
abdução do ombro esquerdo:	161.94290902136353
abdução do ombro esquerdo:	162.19424908885563
abdução do ombro esquerdo:	162.41464352325215
abdução do ombro esquerdo:	162.62545842688837
abdução do ombro esquerdo:	162.85514942869938
abdução do ombro esquerdo:	163.16619687451234
abdução do ombro esquerdo:	163.52620437927158
abdução do ombro esquerdo:	163.94082374464756
abdução do ombro esquerdo:	164.38912643776962
abdução do ombro esquerdo:	164.86419303402008
abdução do ombro esquerdo:	165.3610848792099
abdução do ombro esquerdo:	165.9042493489
abdução do ombro esquerdo:	166.470701419556
abdução do ombro esquerdo:	167.0474196766002
abdução do ombro esquerdo:	167.61469451118523
abdução do ombro esquerdo:	168.16205135026001
abdução do ombro esquerdo:	168.67485972611163
abdução do ombro esquerdo:	169.15056527634692
abdução do ombro esquerdo:	169.57276141601744
abdução do ombro esquerdo:	169.9453935176072
abdução do ombro esquerdo:	170.2637204905684
abdução do ombro esquerdo:	170.54678470800147
abdução do ombro esquerdo:	170.81082868654607
abdução do ombro esquerdo:	171.09027837986045
abdução do ombro esquerdo:	171.41845312288524
abdução do ombro esquerdo:	171.76923994945807
abdução do ombro esquerdo:	172.1557003241288
abdução do ombro esquerdo:	172.57309373681528
abdução do ombro esquerdo:	173.00444388064236
abdução do ombro esquerdo:	173.4662354085903
abdução do ombro esquerdo:	173.94899083949372
abdução do ombro esquerdo:	174.39750753711746
abdução do ombro esquerdo:	174.79016181123816
abdução do ombro esquerdo:	175.08040331879752
abdução do ombro esquerdo:	175.30949040790773
abdução do ombro esquerdo:	175.48190605758523
abdução do ombro esquerdo:	175.63487542737178
abdução do ombro esquerdo:	175.7692862071486
abdução do ombro esquerdo:	175.9000374128153
abdução do ombro esquerdo:	176.03274346804696
abdução do ombro esquerdo:	176.16513361211744
abdução do ombro esquerdo:	176.29454184960358
abdução do ombro esquerdo:	176.40129421102017
abdução do ombro esquerdo:	176.4876495288957
abdução do ombro esquerdo:	176.57758787352682
abdução do ombro esquerdo:	176.60774888009016
abdução do ombro esquerdo:	176.61833257450462
abdução do ombro esquerdo:	176.59617724454188
abdução do ombro esquerdo:	176.55430815119027
abdução do ombro esquerdo:	176.4662241889688
abdução do ombro esquerdo:	176.31897450880504
abdução do ombro esquerdo:	176.09499813896898
abdução do ombro esquerdo:	175.80835192934333
abdução do ombro esquerdo:	175.46435155177903
abdução do ombro esquerdo:	175.0527913861526
abdução do ombro esquerdo:	174.56708311551708
abdução do ombro esquerdo:	174.0501031673416
abdução do ombro esquerdo:	173.5145285667842
abdução do ombro esquerdo:	172.97891581415982
abdução do ombro esquerdo:	172.4688760493778
abdução do ombro esquerdo:	171.96014174707494
abdução do ombro esquerdo:	171.45475727106046
abdução do ombro esquerdo:	170.9614725737884
abdução do ombro esquerdo:	170.48490301289812
abdução do ombro esquerdo:	170.02784097926036
abdução do ombro esquerdo:	169.58999256405872
abdução do ombro esquerdo:	169.14918345932017
abdução do ombro esquerdo:	168.69498378291084
abdução do ombro esquerdo:	168.22302023785065
abdução do ombro esquerdo:	167.71407342764303
abdução do ombro esquerdo:	167.165188618625
abdução do ombro esquerdo:	166.5600217955004
abdução do ombro esquerdo:	165.9019652803824
abdução do ombro esquerdo:	165.2383809944273
abdução do ombro esquerdo:	164.54803669875378
abdução do ombro esquerdo:	163.86638350849958
abdução do ombro esquerdo:	163.23191281358473
abdução do ombro esquerdo:	162.6785594711422
abdução do ombro esquerdo:	162.20151601645577
abdução do ombro esquerdo:	161.7868546417926
abdução do ombro esquerdo:	161.4313513213742
abdução do ombro esquerdo:	161.15384272494762
abdução do ombro esquerdo:	160.91875690161038
abdução do ombro esquerdo:	160.68471363992902
abdução do ombro esquerdo:	160.40093298952485
abdução do ombro esquerdo:	160.03948534781256
abdução do ombro esquerdo:	159.60260859722663
abdução do ombro esquerdo:	159.075026170863
abdução do ombro esquerdo:	158.49341864162358
abdução do ombro esquerdo:	157.8367162864902
abdução do ombro esquerdo:	157.15753971637628
abdução do ombro esquerdo:	156.46808346404023
abdução do ombro esquerdo:	155.84867179918723
abdução do ombro esquerdo:	155.28904337375025
abdução do ombro esquerdo:	154.78583102465666
abdução do ombro esquerdo:	154.32034930517705
abdução do ombro esquerdo:	153.90239226628745
abdução do ombro esquerdo:	153.4783079206411
abdução do ombro esquerdo:	153.03918072335927
abdução do ombro esquerdo:	152.57028056581248
abdução do ombro esquerdo:	152.03875405480596
abdução do ombro esquerdo:	151.41305980217408
abdução do ombro esquerdo:	150.69318955349087
abdução do ombro esquerdo:	149.87738195994095
abdução do ombro esquerdo:	148.93793899899444
abdução do ombro esquerdo:	147.93925476515835
abdução do ombro esquerdo:	146.94507844697654
abdução do ombro esquerdo:	146.01801744388112
abdução do ombro esquerdo:	145.17012809737813
abdução do ombro esquerdo:	144.4147420711191
abdução do ombro esquerdo:	143.76711807436163
abdução do ombro esquerdo:	143.19310066517627
abdução do ombro esquerdo:	142.64286330784103
abdução do ombro esquerdo:	142.08939745543904
abdução do ombro esquerdo:	141.47771087917707
abdução do ombro esquerdo:	140.82031836044706
abdução do ombro esquerdo:	140.1132611755083
abdução do ombro esquerdo:	139.401520777848
abdução do ombro esquerdo:	138.63020592746042
abdução do ombro esquerdo:	137.86350111747183
abdução do ombro esquerdo:	137.09690655762395
abdução do ombro esquerdo:	136.40664447714786
abdução do ombro esquerdo:	135.82823694934504
abdução do ombro esquerdo:	135.33252316444532
abdução do ombro esquerdo:	134.87728663319072
abdução do ombro esquerdo:	134.4690266919564
abdução do ombro esquerdo:	134.06975274507764
abdução do ombro esquerdo:	133.63844974471962
abdução do ombro esquerdo:	133.20023017089875
abdução do ombro esquerdo:	132.72445361227474
abdução do ombro esquerdo:	132.22736522293008
abdução do ombro esquerdo:	131.7413286529702
abdução do ombro esquerdo:	131.27013804020214
abdução do ombro esquerdo:	130.81876916443773
abdução do ombro esquerdo:	130.3842654210632
abdução do ombro esquerdo:	129.96511306964595
abdução do ombro esquerdo:	129.5613784644865
abdução do ombro esquerdo:	129.1353240533971
abdução do ombro esquerdo:	128.7003480976201
abdução do ombro esquerdo:	128.2722162396074
abdução do ombro esquerdo:	127.8645261304506
abdução do ombro esquerdo:	127.4728701235855
abdução do ombro esquerdo:	127.11956722613054
abdução do ombro esquerdo:	126.79245907398517
abdução do ombro esquerdo:	126.50582721281351
abdução do ombro esquerdo:	126.28901516006223
abdução do ombro esquerdo:	126.19413556499372
abdução do ombro esquerdo:	126.19482975827917
abdução do ombro esquerdo:	126.28073626152542
abdução do ombro esquerdo:	126.43079717447067
abdução do ombro esquerdo:	126.6222698207558
abdução do ombro esquerdo:	126.867540698098
abdução do ombro esquerdo:	127.15774267882442
abdução do ombro esquerdo:	127.49744703728442
abdução do ombro esquerdo:	127.90172654011135
abdução do ombro esquerdo:	128.37279633804798
abdução do ombro esquerdo:	128.8582785419432
abdução do ombro esquerdo:	129.39904996368713
abdução do ombro esquerdo:	129.98928674511973
abdução do ombro esquerdo:	130.61178565245615
abdução do ombro esquerdo:	131.29362841067356
abdução do ombro esquerdo:	132.00703835641463
abdução do ombro esquerdo:	132.74454286810874
abdução do ombro esquerdo:	133.51297204690155
abdução do ombro esquerdo:	134.27945950021083
abdução do ombro esquerdo:	135.06473496109152
abdução do ombro esquerdo:	135.8259726490492
abdução do ombro esquerdo:	136.57957879784522
abdução do ombro esquerdo:	137.36047288683272
abdução do ombro esquerdo:	138.174164146699
abdução do ombro esquerdo:	139.00629706601174
abdução do ombro esquerdo:	139.86607067708323
abdução do ombro esquerdo:	140.72543285172324
abdução do ombro esquerdo:	141.54394341309455
abdução do ombro esquerdo:	142.32277401114845
abdução do ombro esquerdo:	143.0474182579851
abdução do ombro esquerdo:	143.76351131691024
abdução do ombro esquerdo:	144.48956103114003
abdução do ombro esquerdo:	145.25743224649665
abdução do ombro esquerdo:	146.05593539704347
abdução do ombro esquerdo:	146.8726956548838
abdução do ombro esquerdo:	147.6979882134671
abdução do ombro esquerdo:	148.55836036438404
abdução do ombro esquerdo:	149.45492053618955
abdução do ombro esquerdo:	150.4027218227802
abdução do ombro esquerdo:	151.3792395025368
abdução do ombro esquerdo:	152.38461374504467
abdução do ombro esquerdo:	153.36801065081264
abdução do ombro esquerdo:	154.3175368362105
abdução do ombro esquerdo:	155.23547807324414
abdução do ombro esquerdo:	156.12891531485812
abdução do ombro esquerdo:	157.0422781816651
abdução do ombro esquerdo:	157.95625210921855
abdução do ombro esquerdo:	158.8120453861802
abdução do ombro esquerdo:	159.61898296942593
abdução do ombro esquerdo:	160.30862805694974
abdução do ombro esquerdo:	160.87953568167208
abdução do ombro esquerdo:	161.37920528602737
abdução do ombro esquerdo:	161.82481343629593
abdução do ombro esquerdo:	162.1956720566182
abdução do ombro esquerdo:	162.5157221739363
abdução do ombro esquerdo:	162.80105435415595
abdução do ombro esquerdo:	163.07929464873294
abdução do ombro esquerdo:	163.41648218142214
abdução do ombro esquerdo:	163.75949107254047
abdução do ombro esquerdo:	164.08834753280365
abdução do ombro esquerdo:	164.4401018772565
abdução do ombro esquerdo:	164.8272178917969
abdução do ombro esquerdo:	165.24415954093706
abdução do ombro esquerdo:	165.7087727239396
abdução do ombro esquerdo:	166.24164900581732
abdução do ombro esquerdo:	166.83599390510824
abdução do ombro esquerdo:	167.4686945624627
abdução do ombro esquerdo:	168.1227225460209
abdução do ombro esquerdo:	168.7919484903122
abdução do ombro esquerdo:	169.4370523801436
abdução do ombro esquerdo:	170.045884448081
abdução do ombro esquerdo:	170.6162922794759
abdução do ombro esquerdo:	171.10445235187368
abdução do ombro esquerdo:	171.519738930434
abdução do ombro esquerdo:	171.88202302518445
abdução do ombro esquerdo:	172.2102924765739
abdução do ombro esquerdo:	172.529140623295
abdução do ombro esquerdo:	172.84775235355795
abdução do ombro esquerdo:	173.1591084608245
abdução do ombro esquerdo:	173.46530141300084
abdução do ombro esquerdo:	173.75603736984078
abdução do ombro esquerdo:	174.04764899173426
abdução do ombro esquerdo:	174.29905875027893
abdução do ombro esquerdo:	174.48600373848987
abdução do ombro esquerdo:	174.57416066624768
abdução do ombro esquerdo:	174.6082468510789
abdução do ombro esquerdo:	174.67886320188265
abdução do ombro esquerdo:	174.81745664546168
abdução do ombro esquerdo:	175.04543261088546
abdução do ombro esquerdo:	175.3894962952301
abdução do ombro esquerdo:	175.85285311387867
abdução do ombro esquerdo:	176.40561595512827
abdução do ombro esquerdo:	177.00804881137563
abdução do ombro esquerdo:	177.62002511655945
abdução do ombro esquerdo:	178.18698955076496
abdução do ombro esquerdo:	178.6850806822083
abdução do ombro esquerdo:	179.08330778919287
abdução do ombro esquerdo:	179.3520903177463
abdução do ombro esquerdo:	179.48723128994072
abdução do ombro esquerdo:	179.50928862696944
abdução do ombro esquerdo:	179.4661085474644
abdução do ombro esquerdo:	179.4006919715909
abdução do ombro esquerdo:	179.3569446236879
abdução do ombro esquerdo:	179.32526091836377
abdução do ombro esquerdo:	179.29683805472214
abdução do ombro esquerdo:	179.25534760237375
abdução do ombro esquerdo:	179.160518164232
abdução do ombro esquerdo:	178.98613885396918
abdução do ombro esquerdo:	178.714906084613
abdução do ombro esquerdo:	178.33738477618857
abdução do ombro esquerdo:	177.86452860499955
abdução do ombro esquerdo:	177.26115780071115
abdução do ombro esquerdo:	176.55021505522618
abdução do ombro esquerdo:	175.7962468558832
abdução do ombro esquerdo:	175.02276623510872
abdução do ombro esquerdo:	174.28167791076905
abdução do ombro esquerdo:	173.6064166185089
abdução do ombro esquerdo:	172.9702481426501
abdução do ombro esquerdo:	172.33497081827386
abdução do ombro esquerdo:	171.70272084526093
abdução do ombro esquerdo:	170.9796180849135
abdução do ombro esquerdo:	170.16005714528887
abdução do ombro esquerdo:	169.21952185773642
abdução do ombro esquerdo:	168.1710625344727
abdução do ombro esquerdo:	167.0417562854696
abdução do ombro esquerdo:	165.886667090764
abdução do ombro esquerdo:	164.7399320376014
abdução do ombro esquerdo:	163.62899493836994
abdução do ombro esquerdo:	162.58773023036372
abdução do ombro esquerdo:	161.6476479892597
abdução do ombro esquerdo:	160.85196629221943
abdução do ombro esquerdo:	160.24329506645876
abdução do ombro esquerdo:	159.80660936698035
abdução do ombro esquerdo:	159.49270994100152
abdução do ombro esquerdo:	159.2508172101492
abdução do ombro esquerdo:	158.99926127592974
abdução do ombro esquerdo:	158.6826083985708
abdução do ombro esquerdo:	158.22204576157506
abdução do ombro esquerdo:	157.6662387099694
abdução do ombro esquerdo:	157.05400576908585
abdução do ombro esquerdo:	156.3796645820644
abdução do ombro esquerdo:	155.69838659428447
abdução do ombro esquerdo:	155.03161994270056
abdução do ombro esquerdo:	154.37701728563803
abdução do ombro esquerdo:	153.74459311816395
abdução do ombro esquerdo:	153.10833479757983
abdução do ombro esquerdo:	152.43659169715585
abdução do ombro esquerdo:	151.69634999455386
abdução do ombro esquerdo:	150.909393460174
abdução do ombro esquerdo:	150.02482123212965
abdução do ombro esquerdo:	149.04661304078235
abdução do ombro esquerdo:	147.99717615896608
abdução do ombro esquerdo:	146.9121448877585
abdução do ombro esquerdo:	145.8391754017095
abdução do ombro esquerdo:	144.82056260574186
abdução do ombro esquerdo:	143.91753705302173
abdução do ombro esquerdo:	143.15033988272938
abdução do ombro esquerdo:	142.48928168863202
abdução do ombro esquerdo:	141.8819001637856
abdução do ombro esquerdo:	141.28337719703745
abdução do ombro esquerdo:	140.66049899438744
abdução do ombro esquerdo:	139.98455957828975
abdução do ombro esquerdo:	139.23898051071367
abdução do ombro esquerdo:	138.4151045355111
abdução do ombro esquerdo:	137.58831259987687
abdução do ombro esquerdo:	136.80599101997052
abdução do ombro esquerdo:	136.0520748935037
abdução do ombro esquerdo:	135.39484189355298
abdução do ombro esquerdo:	134.84891562035406
abdução do ombro esquerdo:	134.39644951921872
abdução do ombro esquerdo:	133.99615317338947
abdução do ombro esquerdo:	133.58477458965822
abdução do ombro esquerdo:	133.16996318496751
abdução do ombro esquerdo:	132.73610043473542
abdução do ombro esquerdo:	132.252866137228
abdução do ombro esquerdo:	131.72234644741445
abdução do ombro esquerdo:	131.16702556959535
abdução do ombro esquerdo:	130.62515727128766
abdução do ombro esquerdo:	130.11546785068055
abdução do ombro esquerdo:	129.61604894027874
abdução do ombro esquerdo:	129.11916815227795
abdução do ombro esquerdo:	128.60265870874719
abdução do ombro esquerdo:	128.07397530848885
abdução do ombro esquerdo:	127.51125239379498
abdução do ombro esquerdo:	126.93188603258646
abdução do ombro esquerdo:	126.3495429393937
abdução do ombro esquerdo:	125.77320323624976
abdução do ombro esquerdo:	125.21930933538228
abdução do ombro esquerdo:	124.70711013127678
abdução do ombro esquerdo:	124.2493525709297
abdução do ombro esquerdo:	123.84700705010349
abdução do ombro esquerdo:	123.50983679523392
abdução do ombro esquerdo:	123.23653784713859
abdução do ombro esquerdo:	123.03131016244456
abdução do ombro esquerdo:	122.85282887852567
abdução do ombro esquerdo:	122.65836838756832
abdução do ombro esquerdo:	122.44150453192506
abdução do ombro esquerdo:	122.21673041733908
abdução do ombro esquerdo:	122.05495274661891
abdução do ombro esquerdo:	121.94479371201993
abdução do ombro esquerdo:	121.90523153900402
abdução do ombro esquerdo:	121.98245760763949
abdução do ombro esquerdo:	122.2383116676501
abdução do ombro esquerdo:	122.6679395991992
abdução do ombro esquerdo:	123.24240021746974
abdução do ombro esquerdo:	123.94531897175926
abdução do ombro esquerdo:	124.75848749862494
abdução do ombro esquerdo:	125.63348637960402
abdução do ombro esquerdo:	126.61218804373027
abdução do ombro esquerdo:	127.65445951166208
abdução do ombro esquerdo:	128.68821998831092
abdução do ombro esquerdo:	129.67470119040792
abdução do ombro esquerdo:	130.60007889826153
abdução do ombro esquerdo:	131.46218212338957
abdução do ombro esquerdo:	132.2942499675387
