NO_OF_FRAMES	2332
NO_OF_CAMERAS	7
NO_OF_MARKERS	14
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-06-02, 15:47:30	616003.32193810
DATA_INCLUDED	3D
MARKER_NAMES	TC	GA	AEC7	IJE	CM_D	CM_E	AC_D	AC_E	EIPS_D	EIPS_E	EIAS_D	EIAS_E	TMF_D	New 0013
1133	11.32000	369.533	270.010	1640.705	495.947	301.935	1553.093	297.421	286.426	1351.487	458.139	286.350	1314.369	427.079	215.184	1484.559	408.401	371.110	1483.999	384.218	103.282	1338.057	373.823	463.044	1333.124	279.491	251.283	962.593	284.745	320.990	966.274	492.488	198.320	873.688	499.348	360.919	877.482	383.530	87.093	822.469	400.199	475.540	825.884
1134	11.33000	369.189	270.147	1640.666	495.674	302.096	1553.198	297.295	286.467	1351.437	458.095	286.403	1314.461	426.914	215.297	1484.621	408.243	371.202	1483.972	384.185	103.311	1338.246	373.768	463.106	1333.176	279.456	251.254	962.554	284.702	320.997	966.251	492.472	198.376	873.711	499.269	360.960	877.506	383.559	87.098	822.470	400.179	475.588	825.878
1135	11.34000	368.818	270.322	1640.608	495.420	302.244	1553.335	297.184	286.499	1351.407	458.042	286.447	1314.553	426.786	215.439	1484.650	408.040	371.288	1483.963	384.219	103.349	1338.441	373.724	463.121	1333.256	279.455	251.249	962.539	284.641	320.992	966.245	492.512	198.441	873.728	499.234	361.030	877.536	383.587	87.117	822.467	400.085	475.620	825.912
1136	11.35000	368.377	270.465	1640.580	495.131	302.380	1553.515	297.085	286.568	1351.394	458.048	286.540	1314.632	426.622	215.532	1484.760	407.896	371.379	1483.971	384.239	103.367	1338.633	373.696	463.175	1333.327	279.396	251.249	962.540	284.633	321.031	966.205	492.482	198.486	873.731	499.176	361.094	877.542	383.603	87.140	822.477	400.008	475.681	825.900
1137	11.36000	367.898	270.623	1640.531	494.820	302.484	1553.706	297.016	286.578	1351.410	458.049	286.581	1314.739	426.503	215.650	1484.864	407.785	371.451	1483.943	384.322	103.418	1338.812	373.719	463.227	1333.425	279.394	251.289	962.500	284.537	320.995	966.216	492.486	198.554	873.727	499.204	361.170	877.609	383.610	87.169	822.473	399.949	475.703	825.913
1138	11.37000	367.335	270.792	1640.445	494.522	302.619	1554.020	296.945	286.637	1351.393	458.068	286.635	1314.845	426.404	215.793	1484.981	407.681	371.561	1483.967	384.364	103.459	1339.023	373.731	463.269	1333.539	279.360	251.265	962.476	284.529	321.034	966.175	492.483	198.593	873.746	499.164	361.206	877.603	383.636	87.200	822.459	399.854	475.740	825.886
1139	11.38000	366.662	270.937	1640.355	494.161	302.715	1554.428	296.945	286.677	1351.380	458.089	286.656	1314.904	426.360	215.904	1485.135	407.618	371.684	1484.013	384.448	103.506	1339.212	373.782	463.295	1333.651	279.330	251.287	962.465	284.488	321.087	966.143	492.464	198.645	873.764	499.066	361.264	877.634	383.644	87.230	822.470	399.802	475.760	825.921
1140	11.39000	365.930	271.097	1640.249	493.802	302.844	1554.910	296.915	286.703	1351.415	458.149	286.708	1314.987	426.314	216.033	1485.281	407.644	371.785	1484.076	384.492	103.543	1339.405	373.803	463.338	1333.766	279.330	251.287	962.465	284.429	321.033	966.208	492.422	198.683	873.787	498.990	361.331	877.644	383.686	87.262	822.446	399.723	475.811	825.917
1141	11.40000	365.131	271.246	1640.141	493.406	302.950	1555.493	296.925	286.743	1351.464	458.224	286.752	1315.070	426.288	216.137	1485.435	407.635	371.893	1484.146	384.584	103.605	1339.607	373.860	463.362	1333.881	279.308	251.308	962.511	284.403	321.060	966.185	492.432	198.713	873.803	498.902	361.355	877.649	383.675	87.314	822.465	399.678	475.844	825.917
1142	11.41000	364.181	271.366	1639.969	492.993	303.056	1556.112	296.968	286.769	1351.504	458.332	286.812	1315.132	426.319	216.285	1485.646	407.717	372.058	1484.246	384.680	103.656	1339.774	373.912	463.412	1333.978	279.279	251.285	962.523	284.329	321.032	966.240	492.397	198.785	873.810	498.848	361.402	877.672	383.672	87.340	822.451	399.562	475.862	825.872
1143	11.42000	363.116	271.490	1639.736	492.511	303.148	1556.809	297.012	286.788	1351.597	458.460	286.844	1315.186	426.368	216.454	1485.891	407.810	372.193	1484.365	384.805	103.685	1339.981	374.024	463.419	1334.103	279.219	251.280	962.509	284.268	321.028	966.234	492.396	198.829	873.829	498.765	361.448	877.675	383.650	87.358	822.477	399.481	475.882	825.931
1144	11.43000	361.926	271.625	1639.453	491.957	303.263	1557.742	297.085	286.795	1351.658	458.605	286.890	1315.276	426.414	216.617	1486.115	408.096	372.339	1484.582	384.966	103.739	1340.244	374.141	463.465	1334.206	279.192	251.299	962.518	284.227	321.081	966.202	492.375	198.876	873.823	498.705	361.494	877.712	383.679	87.383	822.472	399.428	475.899	825.981
1145	11.44000	360.710	271.694	1639.179	491.412	303.318	1558.446	297.212	286.847	1351.726	458.802	286.894	1315.322	426.414	216.780	1486.372	408.263	372.529	1484.835	385.123	103.781	1340.429	374.303	463.504	1334.325	279.132	251.294	962.504	284.125	321.034	966.243	492.345	198.903	873.814	498.632	361.539	877.711	383.644	87.395	822.498	399.377	475.932	825.996
1146	11.45000	359.391	271.812	1638.849	490.825	303.437	1559.294	297.365	286.871	1351.789	459.027	286.986	1315.374	426.420	216.928	1486.643	408.462	372.708	1485.021	385.331	103.844	1340.633	374.457	463.529	1334.417	279.075	251.286	962.511	284.072	320.992	966.278	492.306	198.937	873.811	498.558	361.570	877.718	383.624	87.421	822.495	399.356	475.935	825.970
1147	11.46000	358.079	271.933	1638.534	490.142	303.480	1560.185	297.582	286.936	1351.882	459.252	287.033	1315.387	426.367	217.073	1486.902	408.578	372.865	1485.166	385.554	103.889	1340.810	374.681	463.598	1334.519	279.048	251.300	962.505	284.038	321.057	966.215	492.279	198.958	873.805	498.472	361.589	877.708	383.594	87.431	822.491	399.237	475.966	826.025
1148	11.47000	356.810	272.047	1638.239	489.513	303.541	1560.844	297.792	287.020	1351.974	459.451	287.076	1315.411	426.305	217.213	1487.180	408.633	373.026	1485.365	385.808	103.950	1340.988	374.931	463.628	1334.578	279.019	251.277	962.517	283.953	321.021	966.238	492.248	198.977	873.812	498.481	361.619	877.766	383.537	87.434	822.470	399.100	475.982	825.930
1149	11.48000	355.535	272.145	1637.994	488.827	303.610	1561.660	297.991	287.085	1352.099	459.687	287.144	1315.416	426.150	217.310	1487.430	408.632	373.157	1485.494	386.095	104.052	1341.133	375.217	463.718	1334.618	278.988	251.300	962.506	283.881	321.017	966.221	492.223	198.990	873.806	498.386	361.630	877.744	383.497	87.457	822.486	399.078	475.987	825.973
1150	11.49000	354.268	272.289	1637.691	488.113	303.602	1562.487	298.225	287.241	1352.156	459.967	287.236	1315.413	425.958	217.462	1487.676	408.634	373.285	1485.671	386.404	104.139	1341.276	375.546	463.797	1334.680	278.932	251.291	962.512	283.842	321.021	966.259	492.188	199.003	873.809	498.382	361.649	877.787	383.468	87.471	822.466	399.030	475.975	825.964
