NO_OF_FRAMES	2846
NO_OF_CAMERAS	7
NO_OF_MARKERS	14
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-05-30, 13:23:23	348148.64623610
DATA_INCLUDED	3D
MARKER_NAMES	TC	GA	AEC7	IJE	CM_D	CM_E	AC_D	AC_E	EIPS_D	EIPS_E	EIAS_D	EIAS_E	TMF_D	TMF_E
1715	17.14000	343.710	443.502	1792.866	461.622	443.221	1685.585	215.069	430.672	1484.265	408.910	442.416	1429.420	367.868	356.469	1633.164	365.865	527.168	1641.989	305.646	245.180	1461.027	273.566	632.228	1473.928	225.035	407.223	1017.709	221.622	488.207	1018.964	459.346	353.819	931.262	458.971	539.788	944.825	353.062	241.363	837.710	348.772	656.014	853.069
1716	17.15000	343.923	443.445	1792.860	461.724	443.171	1685.491	215.109	430.639	1484.247	408.958	442.403	1429.395	367.912	356.425	1633.171	365.936	527.112	1642.021	305.709	245.173	1460.981	273.617	632.210	1473.978	225.063	407.250	1017.712	221.636	488.224	1018.963	459.374	353.872	931.256	459.010	539.843	944.838	353.096	241.404	837.707	348.713	656.027	853.159
1717	17.16000	344.198	443.382	1792.849	461.864	443.081	1685.399	215.145	430.570	1484.207	408.975	442.408	1429.385	367.975	356.366	1633.157	365.986	527.036	1641.991	305.752	245.161	1460.952	273.659	632.190	1474.007	225.091	407.272	1017.701	221.649	488.272	1018.954	459.421	353.901	931.259	459.032	539.906	944.842	353.146	241.450	837.683	348.770	656.085	853.106
1718	17.17000	344.549	443.342	1792.842	462.001	443.047	1685.236	215.189	430.574	1484.212	409.016	442.422	1429.374	368.005	356.325	1633.152	366.026	526.981	1641.976	305.795	245.129	1460.903	273.676	632.172	1474.050	225.119	407.300	1017.704	221.663	488.269	1018.950	459.440	354.018	931.241	459.060	539.940	944.901	353.163	241.501	837.694	348.703	656.110	853.204
1719	17.18000	344.929	443.303	1792.806	462.164	443.014	1685.005	215.204	430.525	1484.212	409.041	442.406	1429.354	368.071	356.271	1633.125	366.132	526.915	1641.926	305.851	245.131	1460.859	273.694	632.150	1474.067	225.119	407.300	1017.704	221.691	488.279	1018.983	459.440	354.037	931.266	459.037	539.990	944.846	353.199	241.511	837.679	348.674	656.156	853.168
1720	17.19000	345.389	443.235	1792.766	462.370	442.976	1684.774	215.204	430.525	1484.212	409.062	442.385	1429.342	368.159	356.249	1633.095	366.180	526.861	1641.886	305.866	245.116	1460.828	273.705	632.152	1474.079	225.173	407.308	1017.698	221.724	488.294	1018.957	459.490	354.098	931.247	459.074	540.051	944.821	353.264	241.548	837.680	348.704	656.142	853.166
1721	17.20000	345.856	443.199	1792.714	462.616	442.931	1684.536	215.232	430.505	1484.205	409.100	442.390	1429.340	368.273	356.202	1633.043	366.298	526.815	1641.803	305.945	245.101	1460.766	273.719	632.124	1474.088	225.234	407.350	1017.697	221.732	488.297	1018.980	459.512	354.138	931.234	459.105	540.113	944.891	353.282	241.581	837.686	348.708	656.174	853.163
1722	17.21000	346.368	443.156	1792.630	462.875	442.965	1684.272	215.259	430.486	1484.199	409.109	442.398	1429.351	368.403	356.202	1632.994	366.414	526.806	1641.738	305.971	245.090	1460.751	273.740	632.123	1474.068	225.265	407.327	1017.709	221.753	488.301	1019.000	459.575	354.147	931.247	459.087	540.112	944.870	353.334	241.592	837.680	348.706	656.185	853.184
1723	17.22000	346.849	443.129	1792.545	463.164	442.968	1684.021	215.275	430.424	1484.200	409.135	442.409	1429.316	368.556	356.142	1632.956	366.535	526.777	1641.632	306.038	245.081	1460.691	273.721	632.122	1474.078	225.269	407.323	1017.731	221.766	488.301	1018.985	459.605	354.176	931.217	459.090	540.158	944.837	353.372	241.596	837.675	348.727	656.213	853.197
1724	17.23000	347.301	443.101	1792.407	463.413	442.997	1683.735	215.302	430.404	1484.193	409.144	442.419	1429.300	368.727	356.125	1632.890	366.693	526.766	1641.568	306.078	245.077	1460.687	273.727	632.100	1474.068	225.314	407.334	1017.667	221.800	488.309	1018.969	459.638	354.220	931.213	459.131	540.170	944.851	353.420	241.600	837.677	348.834	656.221	853.107
1725	17.24000	347.792	443.100	1792.381	463.707	443.013	1683.440	215.318	430.397	1484.199	409.173	442.405	1429.310	368.950	356.135	1632.823	366.917	526.737	1641.454	306.139	245.077	1460.639	273.734	632.095	1474.062	225.345	407.317	1017.693	221.859	488.318	1018.940	459.686	354.185	931.210	459.180	540.154	944.868	353.453	241.606	837.654	348.755	656.213	853.195
1726	17.25000	348.311	443.128	1792.364	464.015	443.077	1683.129	215.362	430.402	1484.203	409.193	442.441	1429.278	369.182	356.121	1632.779	367.066	526.767	1641.389	306.137	245.073	1460.638	273.748	632.105	1474.054	225.373	407.339	1017.682	221.853	488.281	1018.973	459.731	354.209	931.192	459.225	540.188	944.846	353.495	241.606	837.640	348.880	656.240	853.136
1727	17.26000	348.857	443.123	1792.344	464.311	443.152	1682.915	215.405	430.376	1484.202	409.243	442.456	1429.289	369.427	356.128	1632.727	367.159	526.750	1641.343	306.152	245.065	1460.624	273.720	632.080	1474.051	225.437	407.336	1017.704	221.907	488.303	1018.946	459.781	354.212	931.202	459.247	540.180	944.841	353.497	241.617	837.636	348.856	656.208	853.181
1728	17.27000	349.386	443.100	1792.361	464.578	443.240	1682.709	215.420	430.369	1484.207	409.252	442.469	1429.273	369.667	356.159	1632.658	367.370	526.747	1641.290	306.214	245.086	1460.601	273.733	632.085	1474.014	225.513	407.324	1017.652	221.921	488.273	1018.966	459.825	354.197	931.197	459.296	540.165	944.858	353.552	241.617	837.621	348.956	656.210	853.086
1729	17.28000	349.879	443.171	1792.454	464.932	443.289	1682.416	215.452	430.344	1484.218	409.281	442.465	1429.277	369.913	356.193	1632.607	367.476	526.778	1641.248	306.267	245.068	1460.600	273.727	632.100	1474.005	225.485	407.302	1017.663	221.995	488.279	1018.944	459.881	354.183	931.222	459.302	540.164	944.845	353.564	241.606	837.628	348.974	656.204	853.096
1730	17.29000	350.397	443.232	1792.600	465.218	443.365	1682.210	215.539	430.365	1484.226	409.351	442.455	1429.276	370.146	356.229	1632.572	367.628	526.782	1641.192	306.288	245.075	1460.595	273.721	632.081	1473.988	225.539	407.315	1017.671	221.943	488.085	1019.299	459.894	354.167	931.220	459.392	540.158	944.894	353.623	241.613	837.595	348.889	656.189	853.187
1731	17.30000	350.895	443.321	1792.663	465.536	443.459	1682.005	215.586	430.376	1484.247	409.413	442.478	1429.284	370.359	356.277	1632.540	366.918	526.535	1641.174	306.348	245.059	1460.599	273.749	632.105	1473.974	225.575	407.289	1017.704	222.016	488.249	1018.999	459.932	354.148	931.189	459.399	540.158	944.882	353.665	241.612	837.563	348.982	656.152	853.113
1732	17.31000	351.407	443.409	1792.697	466.395	444.092	1682.062	215.632	430.356	1484.262	409.488	442.487	1429.301	370.571	356.313	1632.525	367.016	526.570	1641.143	306.413	245.075	1460.582	273.768	632.105	1473.940	225.601	407.270	1017.694	222.077	488.228	1018.988	459.950	354.122	931.219	459.446	540.126	944.883	353.665	241.595	837.583	349.040	656.159	853.096
1733	17.32000	351.885	443.509	1792.724	466.710	444.220	1681.838	215.680	430.354	1484.284	409.552	442.490	1429.314	370.801	356.369	1632.497	367.242	526.584	1641.113	306.445	245.079	1460.619	273.844	632.117	1473.916	225.669	407.263	1017.739	222.091	488.198	1019.019	460.026	354.116	931.199	459.490	540.106	944.872	353.669	241.570	837.581	349.037	656.142	853.083
