229.5081427978717	398.5862802720755	0.9341984196311975	221.55703097467043	349.8521493638464	-1.0337234542703388	245.83476352961668	361.5097584273168	0.3178386308704953	246.42006004159043	354.56995429355806	-0.27803962517209424	241.11047094714039	395.156425101077	0.6479694549447541	238.49872465512024	354.54592907166847	-0.6917546612580231	242.7143858568867	463.5969196205449	0.179371872682359	242.32897319920775	463.215672100739	-0.1792990546671746
230.2755191072989	390.1410775290362	0.9632550328336753	221.62835873374766	349.14197066655674	-1.0063211955472657	248.7153520667391	360.86950479022755	0.3264193712834551	249.46234831504498	354.8173856670342	-0.275929975923846	243.00541306842098	392.8034677264567	0.6652028628498016	237.94952858358263	357.0880134424524	-0.6849434221044748	240.1332342239358	465.9048155499873	0.18480315249980223	241.04504621923962	465.0639725525941	-0.1847987856260057
231.2889039906534	391.0242677085737	0.9705761274852022	221.34317435745834	347.7651581682467	-0.9910590418611136	249.80253776366874	360.2346530706177	0.331094700475562	250.92568318414365	354.90961982931117	-0.27086433539295574	244.09057438632593	393.07591739154367	0.670507785718319	237.24480096951442	357.383133118778	-0.6776382408741235	238.72996604267348	466.9577888807812	0.18650562445521265	240.5100479072904	465.88930106875614	-0.18653453707525236
232.15340245410047	396.7718121690483	0.9608266492801328	220.94462480518598	346.5052253164973	-0.9833679202303776	249.92626941196147	359.7447489407795	0.3324633021362149	251.50773419562452	354.9037961183242	-0.2662984551347474	244.7803689710329	394.9089065416716	0.6666639935427344	236.65320846155544	356.55739041949784	-0.6717576562462214	237.94833047857512	467.3496204426338	0.18629050218930798	240.36767678975642	466.19371511143595	-0.1863374529684602
232.64539540733892	404.1170015407679	0.94077969101329	220.60222985114936	345.74524696313983	-0.9806651826446318	249.58605947733122	359.45139090742373	0.3313773950958442	251.68597710179685	354.85408622241005	-0.26393088407893617	245.2650674041491	397.3902991156067	0.6572820989520483	236.31137274292925	355.3481969506166	-0.6684256889542373	237.42347698376042	467.45334008914887	0.1853788483887353	240.40391951110814	466.2923800930463	-0.1854395149054585
232.67208625308308	410.8374811199376	0.9174778906986027	220.41971482510934	345.59862765863124	-0.981471092083975	249.046821087166	359.3484963427333	0.32876798923602013	251.76602548083324	354.80728035275996	-0.2642113031969925	245.59331917257086	399.7973235778274	0.6459867003684879	236.2638645888758	354.2028519352871	-0.668034737664977	236.93596450807217	467.4791128198324	0.18452246455350405	240.5070342139334	466.3614165940218	-0.18459724428959084
232.2364305201902	415.5998647070102	0.8969401051465037	220.44417743664027	346.0139505057781	-0.9847698456479247	248.41743869572804	359.39652052967926	0.3255149362202011	251.9231390009945	354.7998743472957	-0.2667652413741499	245.73707917495472	401.61437657895647	0.6358439949236337	236.49569979002845	353.36035500022155	-0.6703423811948819	236.3729432691326	467.52258702417527	0.1841112014790702	240.63449989891538	466.4781489596655	-0.18420128541868677
231.407129848875	417.80429905651357	0.8833491041978706	220.67623273067898	346.85631585008247	-0.9895855211381727	247.7135348643551	359.54118825634583	0.32235705749998766	252.23738561898378	354.8564835101925	-0.2707413807616397	245.64063713022284	402.5344803337108	0.629005136422974	236.9580156618386	352.9178832030779	-0.6745947216281112	235.69595395695873	467.6044580043241	0.18426724068044198	240.78635444450023	466.6543289013671	-0.18437246856683054
230.2933716364541	417.43134110543025	0.8786560308123067	221.08078022206317	347.9675790839773	-0.9947433334396121	246.90589559397995	359.72729749401043	0.3198376320517461	252.7229350026265	354.98940899127416	-0.27508765988474104	245.25544867752546	402.44687680573696	0.626536613647847	237.5876068601508	352.88336208537754	-0.6796689029010133	234.91478924871737	467.70199993285115	0.18492689698567788	240.98434396600646	466.86290772753955	-0.18504495211398148
229.02399565206179	414.8935101472064	0.8825373722085454	221.59803725677267	349.20789684222177	-0.9987865870440461	245.95601664728537	359.9081546937258	0.31828052629846804	253.35196046807258	355.19918250950315	-0.2787623827822304	244.56246695708353	401.41324178869945	0.6284089242837319	238.32099922303127	353.21556053551495	-0.6842274394175927	234.06686250920114	467.7733194021346	0.18591049252614716	241.25630619393064	467.0589308296196	-0.18603704278050215
