185.63270048546818	385.92752655483633	-0.5122570879886079	253.65393066699858	382.83524924423403	-0.5178362242461838	181.46245395669507	362.67753963591076	0.13986544050971014	258.0023312784454	362.58305439413243	0.12925388198112867	168.88332056676416	428.31152645442893	-0.08257614148510876	273.1835953139476	427.6932885680351	-0.11076041794902515	198.1887904179528	479.12612531631845	-0.002716892454044908	244.65299908518196	478.3335201339607	0.002775001023720398	207.68950662158798	577.7624910786043	-0.07182866459091508	245.09490010851923	577.4585713233271	-0.08312643736246093	213.69775058541987	303.33107397669863	-0.19261194162425557	222.8597377822514	303.208811616614	-0.191168368217491
184.6581635912447	386.2943812653644	-0.462138626502537	253.68458235609344	384.0019959213108	-0.463723825978532	181.48407734055124	361.69942996543097	0.16587663358171267	257.7069931735549	362.54330420057954	0.14688199170940033	168.55709016372575	428.0281289084289	-0.04112542819121464	273.13897341602217	427.80113354722704	-0.07238884807114522	198.70286961561104	478.88403482550535	-0.003210101642622795	244.75425414877057	477.826189834637	0.0032782773616167908	207.7517741918565	578.1079890472553	-0.0726594946214131	245.22935026032602	578.3233759658681	-0.07294136205954217	213.73910868167886	303.37929821440173	-0.1770562157034876	222.94348151343223	303.33102994731513	-0.175512436245169
184.2024090349028	386.33263109257007	-0.4456473702230154	253.6034983792555	384.3933315975824	-0.4423911377039301	181.4380412662791	361.3104457717105	0.17628634624685935	257.59293691086566	362.5208479801367	0.15386012577965438	168.393729942275	427.8225248491599	-0.026108922287597494	273.27241414940045	427.72710251353675	-0.05762980444201574	198.9469027264831	478.8113942858305	-0.0034954902975478145	244.82252086992463	477.6144715395933	0.0035702934803880614	207.79445254802715	578.3778035214973	-0.07325580875788416	245.338351079396	578.9859337466107	-0.06575094535946852	213.79670275960657	303.43800325478844	-0.16637922184807932	223.03118736403343	303.44513420547776	-0.16473236467157096
184.06883757363002	386.1910662726793	-0.4462041413745894	253.55347665619894	384.39783432959496	-0.43856745038296513	181.37343176970126	361.205037412116	0.17838683271907704	257.59419650202653	362.51059333403396	0.15533240258339084	168.33789088445107	427.64885283394676	-0.024715049711359273	273.5013830320538	427.58788850539895	-0.055193893371136865	199.04166196707612	478.8072947366904	-0.003661413921628223	244.8685928902516	477.5635243496563	0.0037409209110274406	207.81754169010003	578.5719345013307	-0.07361760700032832	245.42190256572934	579.4462446655552	-0.06155518726223998	213.8705328192032	303.50718909785894	-0.1605809600580308	223.1228553340551	303.551124391102	-0.158828153496697
184.11910181934516	385.9809655062205	-0.45310286447956183	253.60132913431292	384.2638175354507	-0.4422484869917806	181.3213128051171	361.19237609188707	0.17696271518520001	257.665880116008	362.50467046242545	0.15458314359005404	168.3503418230918	427.48192572841083	-0.02862484880709308	273.76721469647737	427.4515650012433	-0.05777641945532837	199.0662616190145	478.8125809339512	-0.0037633064848915784	244.90076435702647	477.5854277085793	0.003846594893340501	207.819616862706	578.6518556731094	-0.07402145401352936	245.45783292679585	579.5727814946862	-0.06440062022634922	213.94306740306695	303.5954372513865	-0.16503621779737038	223.19058580625648	303.6582677846866	-0.16307029695737946
184.26096460226506	385.7808936071269	-0.46006281510906477	253.76132147529947	384.1353199636707	-0.44741695976093554	181.29903951299747	361.16639427057993	0.1748946195245165	257.77921092783686	362.4946309669606	0.1535094546507334	168.40441945902649	427.31102557314387	-0.03291306203727098	274.0307521897123	427.3510589583805	-0.061068117061076635	199.06862574513315	478.79825282539207	-0.0038326930505800834	244.9252259161406	477.62759852655483	0.003919454485531247	207.805828151249	578.7017451865338	-0.07382543420507803	245.50032506670297	579.6616364093061	-0.06444626514400761	214.0493928704945	303.67523417586403	-0.16653055946032225	223.29822282564095	303.73350495383886	-0.16447457742123395
184.43770117823178	385.64141267739836	-0.4640079539863412	254.0143574608237	384.08220702136373	-0.45096156517737973	181.31389918914363	361.0807983044473	0.17367052805093602	257.91728541438766	362.47303333622904	0.1530175660812335	168.48298566108403	427.13484738552097	-0.0351202992363001	274.26840927469453	427.2952943234499	-0.06292248165812739	199.07423846051788	478.7558603936443	-0.0038846268402186533	244.9464204407365	477.6630259559385	0.003974886168756001	207.77616617793151	578.7354077611658	-0.0729649198197184	245.54566001892118	579.7319145429708	-0.06351588134254735	214.23807214555308	303.7552325498493	-0.16835143665472685	223.47381940342154	303.806564779509	-0.16634763777256031
184.6189574839098	385.58967167400664	-0.4640560407945662	254.32327312651034	384.124847890211	-0.45177949056739763	181.36613347924316	360.9286528294868	0.17381164317495437	258.07150262006184	362.434484208474	0.15334884752429292	168.5758568488997	426.9574908467157	-0.034483348623243266	274.4686454218539	427.2782016108532	-0.06266768309282475	199.09331586439816	478.6897287793781	-0.0039236832205176335	244.9673608622909	477.68218591740424	0.004017605122147425	207.75628122829278	578.7968076410755	-0.07232020830824269	245.5714007332214	579.796088877179	-0.06291617861106288	214.55301676477728	303.81801000663245	-0.16970094754582377	223.7446233999164	303.87902508179377	-0.16781260853722
184.7929766439607	385.6338392347297	-0.46070022204153716	254.64460563362033	384.2538328587753	-0.45004750607837474	181.4513953227561	360.7261363898923	0.17521955588259355	258.2386179151845	362.3762045059671	0.15434141359072992	168.67767025850304	426.78539882397973	-0.03131071178820387	274.6288431798887	427.28578914560154	-0.060551042889696385	199.12653873879898	478.61085059748837	-0.003948643094872121	244.98991247090848	477.68649747474836	0.004046408343810987	207.74539293561685	578.8503377210532	-0.07202881255320148	245.58508160000784	579.8351604314084	-0.06253517685191978	214.94257649921258	303.8351356273609	-0.17035970020861874	224.08463755108085	303.9303428360397	-0.1685543464762826
184.96010593430486	385.7673446295998	-0.45516578733356594	254.93720188774194	384.44519529964253	-0.4466467158772383	181.56269417006456	360.50006781663905	0.1774515129284914	258.4183747699503	362.2981895354394	0.15563323627929548	168.78615189067006	426.62514167825145	-0.02649043886736887	274.75257761464115	427.3014715670008	-0.05730405766978555	199.1694851198574	478.5322823590328	-0.003955998182219813	245.01504205158875	477.68318315656273	0.004057733793296235	207.7405673889889	578.9009968439744	-0.07201966785249264	245.6108531270711	579.8682584649047	-0.06223395910291451	215.29680203256174	303.8403190317611	-0.17118568931307132	224.39946025893826	303.9685543094366	-0.16945543104694022
