418	4.17000	565.052	301.352	1375.676	568.298	468.239	1328.657	638.626	239.383	950.549	500.211	247.331	947.319	703.787	480.040	903.419	454.010	492.378	879.434	744.143	373.311	1346.508	412.663	354.385	1364.623	160.560	405.872	1178.184	159.285	357.185	1218.744	-78.941	444.044	1249.045	-83.569	382.454	1235.349	848.248	277.909	1049.772	891.318	327.433	1078.034	830.439	443.972	849.600	840.849	380.704	821.416	869.783	302.671	1063.903	835.644	412.338	835.508	159.923	381.529	1198.464	-81.255	413.249	1242.197	578.899	486.209	891.427	569.418	243.357	948.934
419	4.18000	565.040	301.298	1375.677	568.338	468.174	1328.636	638.585	239.342	950.549	500.178	247.273	947.329	703.739	479.968	903.392	454.018	492.322	879.452	744.124	373.216	1346.494	412.678	354.328	1364.632	160.579	405.917	1178.201	159.285	357.205	1218.762	-78.913	444.113	1249.049	-83.567	382.504	1235.369	848.246	277.870	1049.769	891.316	327.390	1078.021	830.382	443.924	849.614	840.853	380.680	821.421	869.781	302.63	1063.895	835.617	412.302	835.518	159.932	381.561	1198.481	-81.24	413.308	1242.209	578.879	486.145	891.422	569.381	243.308	948.939
420	4.19000	565.030	301.222	1375.672	568.328	468.103	1328.628	638.575	239.316	950.542	500.179	247.254	947.337	703.779	479.895	903.464	453.993	492.293	879.458	744.150	373.148	1346.485	412.665	354.270	1364.637	160.580	405.896	1178.236	159.274	357.187	1218.769	-78.913	444.137	1249.093	-83.549	382.554	1235.367	848.259	277.801	1049.750	891.316	327.311	1078.002	830.423	443.869	849.615	840.872	380.636	821.401	869.788	302.556	1063.876	835.648	412.253	835.508	159.927	381.542	1198.503	-81.231	413.346	1242.23	578.886	486.094	891.461	569.377	243.285	948.939
421	4.20000	565.013	301.158	1375.663	568.326	468.046	1328.669	638.536	239.252	950.553	500.140	247.222	947.332	703.635	479.859	903.399	453.977	492.253	879.463	744.157	373.076	1346.462	412.677	354.203	1364.639	160.586	405.919	1178.248	159.248	357.191	1218.776	-78.895	444.199	1249.131	-83.577	382.586	1235.377	848.258	277.746	1049.723	891.305	327.233	1077.995	830.382	443.839	849.557	840.895	380.577	821.407	869.782	302.49	1063.859	835.639	412.208	835.482	159.917	381.555	1198.512	-81.236	413.393	1242.254	578.806	486.056	891.431	569.338	243.237	948.942
422	4.21000	565.015	301.087	1375.653	568.342	467.978	1328.647	638.515	239.199	950.551	500.098	247.184	947.337	703.675	479.786	903.428	454.015	492.227	879.474	744.134	372.975	1346.452	412.667	354.160	1364.640	160.577	405.929	1178.284	159.267	357.210	1218.787	-78.892	444.213	1249.184	-83.583	382.611	1235.403	848.230	277.673	1049.731	891.291	327.188	1077.966	830.427	443.791	849.548	840.894	380.529	821.391	869.761	302.43	1063.849	835.66	412.16	835.469	159.922	381.569	1198.535	-81.237	413.412	1242.293	578.845	486.006	891.451	569.307	243.192	948.944
423	4.22000	565.004	301.031	1375.641	568.329	467.913	1328.668	638.479	239.171	950.568	500.085	247.167	947.325	703.779	479.749	903.488	453.996	492.189	879.457	744.123	372.891	1346.446	412.659	354.076	1364.636	160.579	405.957	1178.323	159.259	357.197	1218.801	-78.895	444.246	1249.252	-83.574	382.659	1235.449	848.241	277.610	1049.697	891.293	327.090	1077.972	830.447	443.737	849.576	840.916	380.479	821.378	869.767	302.35	1063.834	835.682	412.108	835.477	159.919	381.577	1198.562	-81.234	413.452	1242.351	578.888	485.969	891.473	569.282	243.169	948.947
424	4.23000	564.981	300.944	1375.640	568.376	467.842	1328.661	638.457	239.101	950.570	500.064	247.128	947.319	703.730	479.677	903.462	454.052	492.175	879.443	744.141	372.824	1346.419	412.681	354.027	1364.636	160.553	405.945	1178.339	159.255	357.213	1218.813	-78.864	444.286	1249.307	-83.577	382.709	1235.509	848.219	277.544	1049.684	891.272	327.003	1077.941	830.447	443.692	849.561	840.903	380.405	821.406	869.745	302.274	1063.812	835.675	412.048	835.484	159.904	381.579	1198.576	-81.221	413.498	1242.408	578.891	485.926	891.452	569.26	243.114	948.945
425	4.24000	564.997	300.871	1375.624	568.357	467.759	1328.658	638.429	239.051	950.565	500.029	247.107	947.311	703.738	479.641	903.487	453.979	492.133	879.475	744.130	372.756	1346.389	412.672	353.978	1364.645	160.557	405.904	1178.387	159.252	357.212	1218.830	-78.829	444.353	1249.328	-83.565	382.742	1235.604	848.184	277.445	1049.665	891.278	326.871	1077.889	830.457	443.614	849.549	840.917	380.348	821.357	869.731	302.158	1063.777	835.687	411.981	835.453	159.904	381.558	1198.608	-81.197	413.548	1242.466	578.859	485.887	891.481	569.229	243.079	948.938
426	4.25000	565.010	300.791	1375.617	568.411	467.701	1328.667	638.399	239.015	950.552	500.009	247.055	947.317	703.553	479.533	903.375	453.977	492.113	879.474	744.136	372.672	1346.370	412.671	353.899	1364.658	160.538	405.896	1178.422	159.256	357.214	1218.860	-78.833	444.392	1249.396	-83.549	382.802	1235.701	848.164	277.371	1049.632	891.256	326.783	1077.875	830.455	443.556	849.550	840.921	380.277	821.361	869.71	302.077	1063.754	835.688	411.916	835.456	159.897	381.555	1198.641	-81.191	413.597	1242.548	578.765	485.823	891.425	569.204	243.035	948.935
427	4.26000	564.982	300.730	1375.623	568.402	467.612	1328.662	638.361	238.957	950.561	499.974	247.034	947.317	703.648	479.496	903.414	453.997	492.080	879.458	744.125	372.612	1346.347	412.671	353.864	1364.666	160.543	405.920	1178.466	159.255	357.219	1218.912	-78.813	444.441	1249.443	-83.556	382.815	1235.783	848.133	277.259	1049.612	891.256	326.701	1077.845	830.524	443.478	849.527	840.896	380.212	821.337	869.695	301.98	1063.729	835.71	411.845	835.432	159.899	381.57	1198.689	-81.184	413.628	1242.613	578.822	485.788	891.436	569.168	242.995	948.939
