flexao cabeca:	144.517963412999	flexao tronco:	129.56632195618462	rotacao tronco:	5.3095370136364375
flexao cabeca:	144.71713055847553	flexao tronco:	129.57037526188927	rotacao tronco:	5.3160369913368575
flexao cabeca:	144.93009596717408	flexao tronco:	129.56176779255378	rotacao tronco:	5.324054565201733
flexao cabeca:	145.14695215549858	flexao tronco:	129.56593998255576	rotacao tronco:	5.3147512935765695
flexao cabeca:	145.40456830629833	flexao tronco:	129.60162019994553	rotacao tronco:	5.300754618775395
flexao cabeca:	145.63251255424274	flexao tronco:	129.59032948127728	rotacao tronco:	5.3226860348140255
flexao cabeca:	145.8999933278039	flexao tronco:	129.58720651708185	rotacao tronco:	5.337301349112277
flexao cabeca:	146.14574772014777	flexao tronco:	129.57762598339454	rotacao tronco:	5.333928598993375
flexao cabeca:	146.3822749424324	flexao tronco:	129.59178079688107	rotacao tronco:	5.314881433173741
flexao cabeca:	146.5897793937322	flexao tronco:	129.60204780080204	rotacao tronco:	5.314610529583685
flexao cabeca:	146.76830982506164	flexao tronco:	129.6064341084532	rotacao tronco:	5.315831422332322
flexao cabeca:	146.89013448231736	flexao tronco:	129.60707761046305	rotacao tronco:	5.311273662636842
flexao cabeca:	147.00892476423985	flexao tronco:	129.59607059312177	rotacao tronco:	5.3291402414981155
flexao cabeca:	147.0810323451118	flexao tronco:	129.57628170878803	rotacao tronco:	5.371035736558135
flexao cabeca:	147.10337133690587	flexao tronco:	129.56321015570583	rotacao tronco:	5.408852097884728
flexao cabeca:	147.1070707399324	flexao tronco:	129.53182252181247	rotacao tronco:	5.445714637191321
flexao cabeca:	147.099023129365	flexao tronco:	129.514376306729	rotacao tronco:	5.496743144614232
flexao cabeca:	147.06336689343155	flexao tronco:	129.51220312451144	rotacao tronco:	5.5215284505962465
flexao cabeca:	147.00894966653456	flexao tronco:	129.5018066422118	rotacao tronco:	5.535281550223766
flexao cabeca:	146.92273928780037	flexao tronco:	129.48907858402836	rotacao tronco:	5.5538599668012845
flexao cabeca:	146.81427659403371	flexao tronco:	129.47260076188826	rotacao tronco:	5.576173722410959
flexao cabeca:	146.66752200791635	flexao tronco:	129.46585618722563	rotacao tronco:	5.5967271672706715
flexao cabeca:	146.46956375396783	flexao tronco:	129.45420110929544	rotacao tronco:	5.6061186007134225
flexao cabeca:	146.22669673666405	flexao tronco:	129.43339318560177	rotacao tronco:	5.608742292258568
flexao cabeca:	145.9326422601103	flexao tronco:	129.42768945877012	rotacao tronco:	5.609868853466702
flexao cabeca:	145.62710482578967	flexao tronco:	129.4335394915633	rotacao tronco:	5.5940609215129005
flexao cabeca:	145.29932992040858	flexao tronco:	129.42753652469085	rotacao tronco:	5.568086094123193
flexao cabeca:	144.94823692423415	flexao tronco:	129.39441277855823	rotacao tronco:	5.601284518839564
flexao cabeca:	144.60367223113542	flexao tronco:	129.3812809127777	rotacao tronco:	5.585427404847942
flexao cabeca:	144.2194859651085	flexao tronco:	129.38433353769702	rotacao tronco:	5.576126999339923
flexao cabeca:	143.79403953637288	flexao tronco:	129.3856680404187	rotacao tronco:	5.560260820605007
flexao cabeca:	143.32135681116802	flexao tronco:	129.3891532939304	rotacao tronco:	5.550679066464886
flexao cabeca:	142.86333774539727	flexao tronco:	129.37779078158152	rotacao tronco:	5.525316292243132
flexao cabeca:	142.3716460028332	flexao tronco:	129.38044909630398	rotacao tronco:	5.49862424137157
flexao cabeca:	141.84706974073262	flexao tronco:	129.3763835728512	rotacao tronco:	5.4911176586613655
flexao cabeca:	141.32819805155532	flexao tronco:	129.36041384370898	rotacao tronco:	5.48886020953632
flexao cabeca:	140.85787117096922	flexao tronco:	129.35936947152533	rotacao tronco:	5.486117521530599
flexao cabeca:	140.42359358612904	flexao tronco:	129.35718602183124	rotacao tronco:	5.449177243084207
flexao cabeca:	140.0297748622762	flexao tronco:	129.3650635347883	rotacao tronco:	5.422517565661064
flexao cabeca:	139.66829473152828	flexao tronco:	129.3641089449196	rotacao tronco:	5.418967547584306
flexao cabeca:	139.1711971165961	flexao tronco:	129.3696671583971	rotacao tronco:	5.399485425900696
flexao cabeca:	138.82189053841148	flexao tronco:	129.35559497580786	rotacao tronco:	5.396118927883592
flexao cabeca:	138.4775833150156	flexao tronco:	129.33959889941545	rotacao tronco:	5.407097769411756
flexao cabeca:	138.12491304080953	flexao tronco:	129.33137986822123	rotacao tronco:	5.420954072759778
flexao cabeca:	137.77726430347874	flexao tronco:	129.31557344815513	rotacao tronco:	5.431803910523319
flexao cabeca:	137.4775641606474	flexao tronco:	129.2924701059634	rotacao tronco:	5.455693605993675
flexao cabeca:	137.167919922974	flexao tronco:	129.27705726215484	rotacao tronco:	5.478612679339229
flexao cabeca:	136.82787499850292	flexao tronco:	129.26712497608705	rotacao tronco:	5.497044782670239
flexao cabeca:	136.48196914655813	flexao tronco:	129.24409233706496	rotacao tronco:	5.544528258245669
flexao cabeca:	136.1231470842079	flexao tronco:	129.221018844302	rotacao tronco:	5.584680006867253
flexao cabeca:	135.76487290427534	flexao tronco:	129.21137653851528	rotacao tronco:	5.57019292012071
flexao cabeca:	135.39780747923004	flexao tronco:	129.21362509678366	rotacao tronco:	5.566232314779439
flexao cabeca:	135.03387280633126	flexao tronco:	129.2129677136069	rotacao tronco:	5.56049108727875
flexao cabeca:	134.69701299237113	flexao tronco:	129.2090594866833	rotacao tronco:	5.546146027519572
flexao cabeca:	134.36623717702625	flexao tronco:	129.19869683537271	rotacao tronco:	5.548408785982026
flexao cabeca:	134.05914885576468	flexao tronco:	129.18297125964767	rotacao tronco:	5.558802365641723
flexao cabeca:	133.74481400820875	flexao tronco:	129.1719005263525	rotacao tronco:	5.574804410648931
flexao cabeca:	133.5054862258852	flexao tronco:	129.14097279393354	rotacao tronco:	5.603484368296737
flexao cabeca:	133.24024075654015	flexao tronco:	129.1114516524703	rotacao tronco:	5.626895363865287
flexao cabeca:	132.98660190349366	flexao tronco:	129.0971189194667	rotacao tronco:	5.634824464696665
flexao cabeca:	132.82077823056332	flexao tronco:	129.07759112537104	rotacao tronco:	5.663552152467127
flexao cabeca:	132.6317313324812	flexao tronco:	129.07124670885608	rotacao tronco:	5.67141414065024
flexao cabeca:	132.49466383054352	flexao tronco:	129.05558335537668	rotacao tronco:	5.714269371768955
flexao cabeca:	132.37091857726563	flexao tronco:	129.04105223942864	rotacao tronco:	5.732770231282246
flexao cabeca:	132.2370153914991	flexao tronco:	129.03250545659856	rotacao tronco:	5.730685139567098
flexao cabeca:	132.11972045877616	flexao tronco:	129.02652063380938	rotacao tronco:	5.737766305146604
flexao cabeca:	131.9663711189795	flexao tronco:	129.01389300545702	rotacao tronco:	5.745056558677456
flexao cabeca:	131.89021463267	flexao tronco:	129.0068422523792	rotacao tronco:	5.766380086530217
flexao cabeca:	131.81053739082066	flexao tronco:	128.99736916544094	rotacao tronco:	5.779423054997622
flexao cabeca:	131.72726856947017	flexao tronco:	128.97359844442346	rotacao tronco:	5.79186478319508
flexao cabeca:	131.6354229358787	flexao tronco:	128.9624664614926	rotacao tronco:	5.815329112790158
flexao cabeca:	131.56222945185417	flexao tronco:	128.94016187689888	rotacao tronco:	5.8361090869903345
flexao cabeca:	131.46776931596685	flexao tronco:	128.94081985702547	rotacao tronco:	5.8300790347059905
flexao cabeca:	131.38118570086633	flexao tronco:	128.9363725515201	rotacao tronco:	5.821080823228335
flexao cabeca:	131.84454863976796	flexao tronco:	128.93771195858358	rotacao tronco:	5.8272626434344765
flexao cabeca:	131.78007332700787	flexao tronco:	128.9505374193691	rotacao tronco:	5.803982531082459
flexao cabeca:	131.75827321468003	flexao tronco:	128.94618237196153	rotacao tronco:	5.807946110266493
flexao cabeca:	131.75355832560362	flexao tronco:	128.9454808773812	rotacao tronco:	5.822476383217035
flexao cabeca:	131.77337501193443	flexao tronco:	128.9521840480232	rotacao tronco:	5.819315256491315
flexao cabeca:	131.79985502953204	flexao tronco:	128.9480383468081	rotacao tronco:	5.820252766888228
flexao cabeca:	131.8443983185531	flexao tronco:	128.9494935522392	rotacao tronco:	5.818146535646056
flexao cabeca:	131.92220303963794	flexao tronco:	128.95767440511662	rotacao tronco:	5.822512683463487
flexao cabeca:	131.97992273796677	flexao tronco:	128.96133483715582	rotacao tronco:	5.825517687523521
flexao cabeca:	132.08122612472306	flexao tronco:	128.96027318465116	rotacao tronco:	5.819451491548589
flexao cabeca:	132.16683346778026	flexao tronco:	128.96765472367048	rotacao tronco:	5.809349617161093
flexao cabeca:	132.22523997664237	flexao tronco:	128.97559879046068	rotacao tronco:	5.7995141030863016
flexao cabeca:	132.28620148509765	flexao tronco:	128.98008579142817	rotacao tronco:	5.7937797523690975
flexao cabeca:	132.3774462758982	flexao tronco:	128.97596392702658	rotacao tronco:	5.792076714590607
flexao cabeca:	132.44181888917169	flexao tronco:	128.98466888227904	rotacao tronco:	5.788485869185193
flexao cabeca:	132.55862085780052	flexao tronco:	128.98954086432823	rotacao tronco:	5.77088344314596
flexao cabeca:	132.6790243628976	flexao tronco:	129.0048219325556	rotacao tronco:	5.7561899983674
flexao cabeca:	132.80679135751265	flexao tronco:	128.99766770479872	rotacao tronco:	5.7610937281943855
flexao cabeca:	133.02204189840552	flexao tronco:	128.98528662772074	rotacao tronco:	5.773377633785496
flexao cabeca:	133.221101277648	flexao tronco:	128.99941317319738	rotacao tronco:	5.7612261014490915
flexao cabeca:	133.44821889117887	flexao tronco:	129.01898796368263	rotacao tronco:	5.738280849519807
flexao cabeca:	133.678835182373	flexao tronco:	129.0412454360449	rotacao tronco:	5.726233401912811
flexao cabeca:	133.88086625566817	flexao tronco:	129.05466941717788	rotacao tronco:	5.698979746597669
flexao cabeca:	134.0768928458665	flexao tronco:	129.05853269653232	rotacao tronco:	5.711512985866164
flexao cabeca:	134.29865078018884	flexao tronco:	129.04903531194702	rotacao tronco:	5.723760928459923
flexao cabeca:	134.54407667366598	flexao tronco:	129.01100859596883	rotacao tronco:	5.752580827403376
flexao cabeca:	134.82676954437343	flexao tronco:	128.9760702987298	rotacao tronco:	5.761568587140658
flexao cabeca:	135.10592128352275	flexao tronco:	128.94834057878464	rotacao tronco:	5.768476996118749
flexao cabeca:	135.30248514099196	flexao tronco:	128.9447691820404	rotacao tronco:	5.773816465654608
flexao cabeca:	135.48135613887544	flexao tronco:	128.92275311677201	rotacao tronco:	5.796476382433378
flexao cabeca:	135.63443269295877	flexao tronco:	128.92411228667885	rotacao tronco:	5.798737630545366
flexao cabeca:	135.85080097571773	flexao tronco:	128.92355018921197	rotacao tronco:	5.788261282710571
flexao cabeca:	136.09413315598684	flexao tronco:	128.96011690527112	rotacao tronco:	5.804245524610353
flexao cabeca:	136.26399432625757	flexao tronco:	128.96403673300713	rotacao tronco:	5.802745629143536
flexao cabeca:	136.3905493936028	flexao tronco:	128.95781839359236	rotacao tronco:	5.784764192787299
flexao cabeca:	136.48379888628685	flexao tronco:	128.97135353004538	rotacao tronco:	5.792928547051972
flexao cabeca:	136.5396372334477	flexao tronco:	128.98440191428477	rotacao tronco:	5.807814399522758
flexao cabeca:	136.64771470536576	flexao tronco:	128.98948255326806	rotacao tronco:	5.788537983432083
flexao cabeca:	136.7253290384762	flexao tronco:	128.99184101248684	rotacao tronco:	5.806885971519143
flexao cabeca:	136.8053346866219	flexao tronco:	129.00945893499141	rotacao tronco:	5.818708507004374
flexao cabeca:	136.93870617522322	flexao tronco:	129.06330780129048	rotacao tronco:	5.804729740512473
flexao cabeca:	137.07467565996413	flexao tronco:	129.10341367789752	rotacao tronco:	5.74096311303959
flexao cabeca:	137.2224661926748	flexao tronco:	129.14642350103804	rotacao tronco:	5.660153303656426
flexao cabeca:	137.36290915479628	flexao tronco:	129.18774575787123	rotacao tronco:	5.574862245367751
flexao cabeca:	137.50926923346444	flexao tronco:	129.2567607545308	rotacao tronco:	5.4563782339363245
flexao cabeca:	137.59868848139897	flexao tronco:	129.34743163680767	rotacao tronco:	5.294192211235039
flexao cabeca:	137.66186973514823	flexao tronco:	129.4276739002763	rotacao tronco:	5.1852191579263796
flexao cabeca:	137.72759829540564	flexao tronco:	129.44395818297662	rotacao tronco:	5.145382383864953
flexao cabeca:	137.7750095420842	flexao tronco:	129.51242950529942	rotacao tronco:	5.041342590100371
flexao cabeca:	137.86806908161105	flexao tronco:	129.5739762675407	rotacao tronco:	4.94592345054959
flexao cabeca:	137.93523781545687	flexao tronco:	129.6094640410981	rotacao tronco:	4.85782644559467
flexao cabeca:	138.02457679782492	flexao tronco:	129.64524035123745	rotacao tronco:	4.821969896116514
flexao cabeca:	138.1695919075385	flexao tronco:	129.70150156312886	rotacao tronco:	4.7291018946842645
flexao cabeca:	138.35820816721971	flexao tronco:	129.76871509987166	rotacao tronco:	4.609086848013349
flexao cabeca:	138.57884769895733	flexao tronco:	129.80508298367738	rotacao tronco:	4.501237386292407
flexao cabeca:	138.84527310776588	flexao tronco:	129.8397638048547	rotacao tronco:	4.4458810074173085
flexao cabeca:	139.12557672433766	flexao tronco:	129.86201994598522	rotacao tronco:	4.4278619759927915
flexao cabeca:	139.48687298953902	flexao tronco:	129.86118264034485	rotacao tronco:	4.430557089833949
flexao cabeca:	139.516486419088	flexao tronco:	129.87082767806453	rotacao tronco:	4.445499362284937
flexao cabeca:	139.98896141194007	flexao tronco:	129.8434039782271	rotacao tronco:	4.501744006212919
flexao cabeca:	140.49505195901347	flexao tronco:	129.8109679307357	rotacao tronco:	4.530868795765398
flexao cabeca:	141.05700488091207	flexao tronco:	129.79415573873405	rotacao tronco:	4.520709382678301
flexao cabeca:	141.62110608992094	flexao tronco:	129.8266780374921	rotacao tronco:	4.496201557003187
flexao cabeca:	142.16884178970446	flexao tronco:	129.83350255111364	rotacao tronco:	4.4733795582379425
flexao cabeca:	142.70885868976416	flexao tronco:	129.85237182991156	rotacao tronco:	4.455536771117609
flexao cabeca:	143.19814411250297	flexao tronco:	129.93996623728898	rotacao tronco:	4.37574261537561
flexao cabeca:	143.65533311315755	flexao tronco:	129.94490564292383	rotacao tronco:	4.366605039716863
flexao cabeca:	144.08641033297604	flexao tronco:	129.9485092071694	rotacao tronco:	4.385983722787003
flexao cabeca:	144.45855496187897	flexao tronco:	129.84067894442882	rotacao tronco:	4.503248150721909
flexao cabeca:	144.83135124774734	flexao tronco:	129.78947629422063	rotacao tronco:	4.609235711892005
flexao cabeca:	145.2148074050923	flexao tronco:	129.77086617317192	rotacao tronco:	4.671751200039896
flexao cabeca:	145.55771292111464	flexao tronco:	129.76666590835998	rotacao tronco:	4.707219492837971
flexao cabeca:	145.8789744142538	flexao tronco:	129.7690530260169	rotacao tronco:	4.740862462612411
flexao cabeca:	146.18747971995765	flexao tronco:	129.75669764842172	rotacao tronco:	4.773943480197906
flexao cabeca:	146.4951030481696	flexao tronco:	129.81371564934244	rotacao tronco:	4.764479211015999
flexao cabeca:	146.76814673277107	flexao tronco:	129.78523039093844	rotacao tronco:	4.852528767211833
flexao cabeca:	146.96739242519863	flexao tronco:	129.752210557758	rotacao tronco:	4.955245767447607
flexao cabeca:	147.12156925644408	flexao tronco:	129.63749624764202	rotacao tronco:	5.080769301634482
flexao cabeca:	147.2757441889979	flexao tronco:	129.62135749372973	rotacao tronco:	5.129595130080035
flexao cabeca:	147.4044906436223	flexao tronco:	129.58394886600084	rotacao tronco:	5.184847726470596
flexao cabeca:	147.55215089042792	flexao tronco:	129.56495278809976	rotacao tronco:	5.225405283073308
flexao cabeca:	147.70140170409124	flexao tronco:	129.55551477745598	rotacao tronco:	5.25361086254493
flexao cabeca:	147.82010606489445	flexao tronco:	129.62173607289554	rotacao tronco:	5.213727026191019
flexao cabeca:	147.90180505508707	flexao tronco:	129.6258247530111	rotacao tronco:	5.2148444621729455
flexao cabeca:	147.96477856093574	flexao tronco:	129.63150316649035	rotacao tronco:	5.211583778256399
flexao cabeca:	148.01904235195684	flexao tronco:	129.64133736389948	rotacao tronco:	5.230504694394617
flexao cabeca:	148.02729924520324	flexao tronco:	129.6554739461511	rotacao tronco:	5.189953841262058
flexao cabeca:	148.0196516127173	flexao tronco:	129.66612937666588	rotacao tronco:	5.154165027146459
flexao cabeca:	147.98931873353416	flexao tronco:	129.66743032363797	rotacao tronco:	5.142949592793665
flexao cabeca:	147.9684602191609	flexao tronco:	129.67634742070663	rotacao tronco:	5.122602276504646
flexao cabeca:	147.93463596610425	flexao tronco:	129.685544259261	rotacao tronco:	5.106811364617866
flexao cabeca:	147.89130729873028	flexao tronco:	129.67316036590262	rotacao tronco:	5.096684051553767
flexao cabeca:	147.83092429824842	flexao tronco:	129.66029349645152	rotacao tronco:	5.108435704241642
flexao cabeca:	147.76959206833823	flexao tronco:	129.6438159466607	rotacao tronco:	5.135568963091009
flexao cabeca:	147.67443108988766	flexao tronco:	129.63032902377307	rotacao tronco:	5.147718262109681
flexao cabeca:	147.51460690863414	flexao tronco:	129.60369341653407	rotacao tronco:	5.163601345345797
flexao cabeca:	147.36743605376506	flexao tronco:	129.59933992730748	rotacao tronco:	5.165605005609478
flexao cabeca:	147.2141351305874	flexao tronco:	129.59728711315066	rotacao tronco:	5.161249531792342
flexao cabeca:	147.05075695234996	flexao tronco:	129.5991425151321	rotacao tronco:	5.144236789102959
flexao cabeca:	146.9130018567886	flexao tronco:	129.59454055427486	rotacao tronco:	5.139895641119535
flexao cabeca:	146.73111882963926	flexao tronco:	129.5590574624578	rotacao tronco:	5.1395776860351505
flexao cabeca:	146.54819041809532	flexao tronco:	129.55651719818914	rotacao tronco:	5.136830530716209
flexao cabeca:	146.28915796410894	flexao tronco:	129.5426367839212	rotacao tronco:	5.142407825461183
flexao cabeca:	145.9991116526383	flexao tronco:	129.4729317505677	rotacao tronco:	5.17590266649169
flexao cabeca:	145.6823964891288	flexao tronco:	129.4663298931899	rotacao tronco:	5.1581187032272995
flexao cabeca:	145.34743375427303	flexao tronco:	129.47473689057878	rotacao tronco:	5.130303422422335
flexao cabeca:	144.9962950863388	flexao tronco:	129.56582694758205	rotacao tronco:	5.043998586572531
flexao cabeca:	144.62959894969117	flexao tronco:	129.5738953166349	rotacao tronco:	5.044958926821968
flexao cabeca:	144.26313639156095	flexao tronco:	129.57484438341788	rotacao tronco:	5.031050412197578
flexao cabeca:	143.87751658165632	flexao tronco:	129.5756791186489	rotacao tronco:	4.996058827609364
flexao cabeca:	143.49642164385807	flexao tronco:	129.55950991192884	rotacao tronco:	5.015707776859285
flexao cabeca:	143.08010192403648	flexao tronco:	129.54089850609634	rotacao tronco:	5.029991879009031
flexao cabeca:	142.65293760586187	flexao tronco:	129.52490164973082	rotacao tronco:	5.032839235238905
flexao cabeca:	142.21615526235502	flexao tronco:	129.51950526920837	rotacao tronco:	5.027857024173917
flexao cabeca:	141.77375688223552	flexao tronco:	129.44273686318883	rotacao tronco:	5.071185259969918
flexao cabeca:	141.311185793588	flexao tronco:	129.44396268167895	rotacao tronco:	5.055690803914553
flexao cabeca:	140.84163038870392	flexao tronco:	129.45203650220452	rotacao tronco:	5.032409881914469
flexao cabeca:	140.41241368589115	flexao tronco:	129.45803550737742	rotacao tronco:	4.995742172303946
flexao cabeca:	139.96991173521585	flexao tronco:	129.47311819808235	rotacao tronco:	4.9548704480368535
flexao cabeca:	139.52296942152776	flexao tronco:	129.47425202027927	rotacao tronco:	4.942806960057457
flexao cabeca:	139.10012771946268	flexao tronco:	129.46426834495426	rotacao tronco:	4.940928906687827
flexao cabeca:	138.63885716307288	flexao tronco:	129.4521026337007	rotacao tronco:	4.906814555521062
flexao cabeca:	137.93193442472725	flexao tronco:	129.4576741464346	rotacao tronco:	4.914866832896303
flexao cabeca:	137.39933723567952	flexao tronco:	129.4490299481071	rotacao tronco:	4.900937453126762
flexao cabeca:	136.86122966029703	flexao tronco:	129.44223680114592	rotacao tronco:	4.880224615350222
flexao cabeca:	136.317496200653	flexao tronco:	129.4408447392601	rotacao tronco:	4.888619779069652
flexao cabeca:	135.7711672486689	flexao tronco:	129.4172801052306	rotacao tronco:	4.90032099107823
flexao cabeca:	135.33522069236147	flexao tronco:	129.41792638030424	rotacao tronco:	4.905656410148678
flexao cabeca:	135.4905943805157	flexao tronco:	129.40035081504442	rotacao tronco:	4.925140496782622
flexao cabeca:	135.12390473714848	flexao tronco:	129.38204606060594	rotacao tronco:	4.945210550085936
flexao cabeca:	134.7687023654302	flexao tronco:	129.35537868791187	rotacao tronco:	4.978840272470941
flexao cabeca:	134.46955306770073	flexao tronco:	129.33399827864096	rotacao tronco:	4.998537539209972
flexao cabeca:	134.19250225546568	flexao tronco:	129.3171134420202	rotacao tronco:	5.030201669142349
flexao cabeca:	133.9169501819654	flexao tronco:	129.28778763089798	rotacao tronco:	5.076988271535122
flexao cabeca:	133.614978301719	flexao tronco:	129.25937108265924	rotacao tronco:	5.115702688173828
flexao cabeca:	133.3195818008658	flexao tronco:	129.25169429204226	rotacao tronco:	5.118106109825871
flexao cabeca:	133.06026580203272	flexao tronco:	129.23222948926167	rotacao tronco:	5.130988786758513
flexao cabeca:	132.83751012098423	flexao tronco:	129.2257247617703	rotacao tronco:	5.154349743981162
flexao cabeca:	132.65235945350798	flexao tronco:	129.21310855133498	rotacao tronco:	5.169378448031528
flexao cabeca:	132.52377155291342	flexao tronco:	129.19498304359857	rotacao tronco:	5.182440520285385
flexao cabeca:	132.37504362695336	flexao tronco:	129.18114700055736	rotacao tronco:	5.1898232486573965
flexao cabeca:	132.2403868565328	flexao tronco:	129.1809623258595	rotacao tronco:	5.186700638258811
flexao cabeca:	132.12971241757697	flexao tronco:	129.17198653173386	rotacao tronco:	5.178635761950562
flexao cabeca:	132.00222275577954	flexao tronco:	129.18059298429156	rotacao tronco:	5.1590610553851635
flexao cabeca:	131.86109928431796	flexao tronco:	129.18549779878717	rotacao tronco:	5.152253152964016
flexao cabeca:	131.7205813759659	flexao tronco:	129.19002906749787	rotacao tronco:	5.144559564061561
flexao cabeca:	131.6295707330016	flexao tronco:	129.20113370869566	rotacao tronco:	5.137416504000611
flexao cabeca:	131.58154385542315	flexao tronco:	129.21808120987026	rotacao tronco:	5.103995702346371
flexao cabeca:	131.56487571748002	flexao tronco:	129.21886881949482	rotacao tronco:	5.0889513210155615
flexao cabeca:	131.6242538381346	flexao tronco:	129.22957419360733	rotacao tronco:	5.087174755518178
