474	4.73000	527.610	414.899	1600.466	614.847	432.299	1465.057	387.776	423.226	1360.889	520.201	422.973	1289.796	511.380	342.704	1447.402	503.631	502.157	1454.259	458.514	247.911	1325.441	445.332	589.188	1326.431	384.154	366.796	926.195	376.218	453.929	922.925	576.704	296.108	890.021	562.459	543.025	890.052	498.326	235.592	851.343	460.514	595.299	848.726	507.505	422.43	1450.831	451.923	418.549	1325.936	479.42	415.445	850.034	569.582	419.567	890.036
475	4.74000	527.748	414.753	1600.475	615.009	432.127	1465.136	387.967	423.184	1360.904	520.355	422.921	1289.807	511.503	342.601	1447.382	503.858	502.054	1454.309	458.721	247.891	1325.375	445.495	589.157	1326.446	384.228	366.830	926.237	376.269	453.955	922.963	576.765	296.127	890.007	562.531	543.023	890.066	498.383	235.617	851.353	460.593	595.341	848.707	507.68	422.327	1450.845	452.108	418.524	1325.91	479.488	415.479	850.03	569.648	419.575	890.036
476	4.75000	527.875	414.588	1600.504	615.109	431.922	1465.196	388.142	423.152	1360.903	520.510	422.901	1289.791	511.650	342.532	1447.386	503.993	502.007	1454.316	458.940	247.832	1325.324	445.654	589.123	1326.451	384.324	366.862	926.225	376.377	453.976	922.939	576.841	296.123	889.999	562.615	543.037	890.065	498.452	235.648	851.326	460.678	595.346	848.736	507.822	422.269	1450.851	452.297	418.478	1325.888	479.565	415.497	850.031	569.728	419.58	890.032
477	4.76000	528.000	414.450	1600.529	615.303	431.877	1465.271	388.319	423.129	1360.898	520.629	422.885	1289.786	511.806	342.455	1447.378	504.177	501.896	1454.366	459.145	247.825	1325.270	445.790	589.103	1326.455	384.543	367.192	925.893	376.447	454.019	922.957	576.929	296.133	890.001	562.638	543.090	890.037	498.519	235.665	851.339	460.717	595.359	848.709	507.991	422.175	1450.872	452.467	418.464	1325.862	479.618	415.512	850.024	569.784	419.611	890.019
478	4.77000	528.137	414.314	1600.531	615.441	431.802	1465.369	388.486	423.099	1360.885	520.817	422.826	1289.772	511.952	342.406	1447.325	504.331	501.838	1454.370	459.364	247.794	1325.193	445.951	589.082	1326.448	384.506	366.916	926.298	376.533	454.013	922.972	576.993	296.141	889.976	562.717	543.096	890.004	498.562	235.669	851.353	460.805	595.385	848.718	508.142	422.122	1450.847	452.658	418.438	1325.821	479.683	415.527	850.035	569.855	419.619	889.99
479	4.78000	528.261	414.163	1600.574	615.567	431.733	1465.393	388.666	423.065	1360.875	520.963	422.814	1289.751	512.087	342.347	1447.320	504.565	501.770	1454.381	459.596	247.750	1325.118	446.064	589.042	1326.452	384.575	366.921	926.285	376.622	454.045	922.956	577.090	296.155	889.932	562.808	543.080	889.964	498.654	235.701	851.303	460.901	595.392	848.750	508.326	422.058	1450.851	452.83	418.396	1325.785	479.778	415.547	850.026	569.949	419.618	889.948
480	4.79000	528.398	414.068	1600.575	615.780	431.656	1465.430	388.841	422.989	1360.871	521.142	422.795	1289.732	512.234	342.298	1447.325	504.719	501.709	1454.418	459.841	247.721	1325.065	446.202	589.022	1326.426	384.681	366.962	926.325	376.673	454.022	922.985	577.193	296.147	889.909	562.927	543.088	889.965	498.727	235.697	851.304	459.012	595.688	848.829	508.476	422.004	1450.871	453.022	418.372	1325.745	478.87	415.692	850.066	570.06	419.617	889.937
481	4.80000	528.538	413.973	1600.579	615.947	431.651	1465.511	389.038	422.947	1360.883	521.297	422.756	1289.695	512.375	342.242	1447.342	504.848	501.686	1454.486	460.078	247.674	1324.982	446.340	588.998	1326.419	384.791	366.950	926.330	376.790	454.042	922.995	577.292	296.175	889.874	563.032	543.089	889.955	498.857	235.723	851.276	461.026	595.422	848.731	508.611	421.964	1450.914	453.209	418.336	1325.7	479.942	415.572	850.004	570.162	419.632	889.915
482	4.81000	528.664	413.894	1600.592	616.101	431.611	1465.603	389.227	422.901	1360.890	521.457	422.724	1289.676	512.564	342.201	1447.343	505.010	501.615	1454.489	460.284	247.621	1324.913	446.465	588.962	1326.416	385.024	367.229	925.963	376.848	454.010	923.021	577.432	296.191	889.831	563.028	543.110	889.890	498.948	235.734	851.260	461.145	595.416	848.771	508.787	421.908	1450.916	453.375	418.291	1325.664	480.046	415.575	850.015	570.23	419.65	889.861
483	4.82000	528.802	413.820	1600.621	616.285	431.636	1465.628	389.390	422.847	1360.914	521.594	422.673	1289.635	512.769	342.165	1447.327	505.061	501.593	1454.502	460.444	247.563	1324.882	446.598	588.914	1326.424	384.998	366.943	926.373	376.961	454.025	923.078	577.544	296.215	889.820	563.218	543.108	889.916	499.077	235.723	851.262	461.192	595.432	848.792	508.915	421.879	1450.914	453.521	418.238	1325.653	480.135	415.577	850.027	570.381	419.661	889.868
484	4.83000	528.925	413.778	1600.626	616.468	431.664	1465.653	389.559	422.820	1360.905	521.789	422.643	1289.610	512.950	342.114	1447.319	505.255	501.531	1454.542	460.565	247.528	1324.855	446.714	588.901	1326.380	385.120	366.943	926.412	377.043	453.982	923.113	577.639	296.244	889.789	563.248	543.116	889.878	499.206	235.745	851.248	461.232	595.439	848.759	509.103	421.822	1450.93	453.639	418.214	1325.618	480.219	415.592	850.004	570.444	419.68	889.833
485	4.84000	529.067	413.693	1600.636	616.615	431.686	1465.682	389.707	422.759	1360.926	521.908	422.621	1289.602	513.131	342.056	1447.305	505.318	501.488	1454.526	460.668	247.487	1324.850	446.819	588.873	1326.385	385.217	366.925	926.407	377.141	453.960	923.110	577.737	296.234	889.774	563.361	543.142	889.880	499.328	235.739	851.234	461.343	595.427	848.776	509.224	421.772	1450.916	453.744	418.18	1325.617	480.336	415.583	850.005	570.549	419.688	889.827
486	4.85000	529.200	413.622	1600.630	616.765	431.697	1465.702	389.842	422.754	1360.933	522.038	422.619	1289.607	513.291	342.044	1447.302	505.451	501.453	1454.599	460.759	247.456	1324.866	446.924	588.851	1326.395	385.320	366.903	926.414	377.231	453.950	923.144	577.857	296.279	889.757	563.452	543.147	889.877	499.428	235.749	851.223	460.336	595.962	849.058	509.371	421.748	1450.95	453.841	418.154	1325.63	479.882	415.856	850.14	570.654	419.713	889.817
487	4.86000	529.351	413.553	1600.627	616.831	431.602	1465.710	389.988	422.705	1360.967	522.153	422.574	1289.615	513.422	341.991	1447.264	505.545	501.407	1454.628	460.810	247.424	1324.880	447.013	588.801	1326.374	385.454	366.895	926.408	377.328	453.925	923.121	577.949	296.284	889.767	563.495	543.180	889.840	499.558	235.761	851.208	460.418	596.011	849.072	509.484	421.699	1450.946	453.911	418.113	1325.627	479.988	415.886	850.14	570.722	419.732	889.803
488	4.87000	529.510	413.496	1600.629	616.993	431.586	1465.608	390.123	422.699	1360.974	522.264	422.563	1289.612	513.566	341.972	1447.230	503.902	502.705	1454.341	460.869	247.392	1324.894	447.112	588.760	1326.351	385.517	366.869	926.402	377.388	453.893	923.153	578.057	296.280	889.744	563.554	543.171	889.827	499.669	235.743	851.209	460.473	595.988	849.074	508.734	422.338	1450.785	453.99	418.076	1325.622	480.071	415.865	850.141	570.805	419.726	889.785
