NO_OF_FRAMES	3123
NO_OF_CAMERAS	7
NO_OF_MARKERS	16
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-03-31, 14:41:07	7953.32435690
DATA_INCLUDED	3D
MARKER_NAMES	AEC7	IJE	EIPS_D	EIPS_E	EIAS_D	EIAS_E	AC_D	AC_E	EM_E	EL_E	PER_E	PEU_E	EM_D	EL_D	PER_D	PEU_D
200	1.99000	638.270	402.328	1361.997	639.077	530.603	1287.167	685.987	381.783	929.558	599.007	380.804	926.314	771.382	565.823	885.824	522.360	569.297	882.788	815.542	470.694	1327.471	493.537	437.000	1349.704	250.323	466.166	1215.005	244.649	435.664	1266.651	30.012	537.665	1261.983	29.004	466.048	1260.903	830.748	389.835	1031.918	880.349	436.556	1027.980	879.179	505.612	809.107	874.337	442.759	806.093
201	2.00000	638.218	402.385	1362.002	639.031	530.688	1287.163	685.897	381.817	929.579	598.976	380.862	926.307	771.370	565.838	885.826	522.307	569.334	882.796	815.555	470.713	1327.453	493.528	437.083	1349.687	250.300	466.189	1215.075	244.607	435.711	1266.697	29.940	537.652	1262.133	28.960	466.066	1260.986	830.688	389.798	1031.889	880.289	436.542	1027.954	879.068	505.598	809.084	874.252	442.718	806.103
202	2.01000	638.206	402.474	1361.993	639.051	530.733	1287.138	685.825	381.851	929.589	598.885	380.902	926.340	771.259	565.862	885.792	522.267	569.401	882.787	815.502	470.769	1327.425	493.529	437.169	1349.693	250.240	466.290	1215.135	244.598	435.778	1266.763	29.898	537.637	1262.270	28.931	466.053	1261.075	830.596	389.830	1031.886	880.281	436.506	1027.931	879.024	505.558	809.030	874.206	442.707	806.061
203	2.02000	638.187	402.533	1361.983	639.036	530.798	1287.151	685.766	381.881	929.608	598.811	380.944	926.344	771.225	565.894	885.806	522.209	569.436	882.753	815.513	470.802	1327.434	493.490	437.226	1349.728	250.230	466.355	1215.200	244.568	435.846	1266.792	29.871	537.624	1262.457	28.918	466.063	1261.143	830.539	389.853	1031.875	880.231	436.498	1027.922	879.001	505.537	809.030	874.159	442.662	806.049
204	2.03000	638.154	402.602	1362.001	639.010	530.868	1287.158	685.660	381.900	929.611	598.767	380.980	926.322	771.220	565.893	885.787	522.170	569.460	882.730	815.510	470.854	1327.411	493.462	437.320	1349.767	250.183	466.448	1215.315	244.515	435.881	1266.872	29.813	537.583	1262.596	28.871	466.049	1261.255	830.478	389.790	1031.896	880.183	436.466	1027.892	879.001	505.480	809.048	874.134	442.633	806.059
205	2.04000	638.115	402.687	1361.998	638.941	530.942	1287.122	685.632	381.914	929.624	598.719	381.019	926.332	771.173	565.906	885.782	522.155	569.507	882.729	815.444	470.918	1327.407	493.425	437.415	1349.796	250.142	466.494	1215.421	244.490	435.916	1266.959	29.767	537.584	1262.713	28.851	466.048	1261.383	830.447	389.822	1031.851	880.150	436.484	1027.919	878.709	505.646	808.978	874.079	442.620	806.043
206	2.05000	638.041	402.748	1361.998	638.976	531.012	1287.114	685.550	381.936	929.620	598.616	381.046	926.358	771.143	565.897	885.792	522.103	569.535	882.689	815.444	470.963	1327.414	493.424	437.487	1349.801	250.095	466.591	1215.549	244.497	436.014	1267.023	29.715	537.553	1262.846	28.828	466.020	1261.508	830.449	389.869	1031.859	880.103	436.473	1027.920	878.925	505.443	809.011	874.057	442.984	806.031
207	2.06000	638.031	402.832	1361.995	638.911	531.063	1287.115	685.499	381.970	929.630	598.591	381.093	926.341	771.105	565.902	885.789	522.096	569.573	882.690	815.401	471.028	1327.401	493.429	437.556	1349.826	250.043	466.634	1215.634	244.473	436.039	1267.106	29.660	537.514	1262.972	28.800	465.965	1261.654	830.367	389.881	1031.883	880.062	436.510	1027.910	878.901	505.389	808.992	874.041	442.943	806.017
208	2.07000	638.007	402.902	1361.994	638.906	531.124	1287.126	685.430	381.970	929.650	598.513	381.120	926.347	771.089	565.912	885.779	522.096	569.614	882.671	815.347	471.076	1327.375	493.356	437.636	1349.876	249.997	466.680	1215.733	244.419	436.090	1267.204	29.595	537.430	1263.136	28.754	465.908	1261.783	830.361	389.918	1031.911	880.030	436.487	1027.915	878.875	505.371	808.980	874.023	442.939	806.018
209	2.08000	637.959	402.975	1362.006	638.915	531.165	1287.112	685.400	381.979	929.640	598.484	381.168	926.370	771.067	565.916	885.810	522.022	569.625	882.691	815.334	471.131	1327.362	493.342	437.704	1349.889	249.960	466.752	1215.842	244.398	436.102	1267.255	29.547	537.349	1263.244	28.721	465.875	1261.865	830.350	389.911	1031.921	879.997	436.501	1027.944	878.904	505.348	808.984	873.957	442.915	806.035
210	2.09000	637.931	403.049	1361.993	638.788	531.227	1287.112	685.361	381.985	929.639	598.438	381.169	926.345	771.005	565.892	885.779	522.004	569.634	882.675	815.316	471.174	1327.353	493.325	437.775	1349.895	249.881	466.757	1215.909	244.370	436.125	1267.299	29.471	537.237	1263.355	28.647	465.807	1261.918	830.284	389.911	1031.920	879.979	436.519	1027.908	878.844	505.341	808.978	873.941	442.901	806.010
211	2.10000	637.910	403.136	1362.020	638.796	531.264	1287.114	685.322	381.979	929.639	598.417	381.190	926.359	771.034	565.905	885.809	522.035	569.681	882.638	815.275	471.209	1327.344	493.310	437.826	1349.943	249.865	466.779	1215.905	244.336	436.110	1267.355	29.437	537.118	1263.455	28.611	465.720	1261.991	830.292	389.979	1031.875	879.967	436.553	1027.899	878.817	505.354	808.960	873.927	442.919	806.000
212	2.11000	637.889	403.201	1362.040	638.777	531.337	1287.097	685.305	381.991	929.663	598.380	381.209	926.358	770.996	565.911	885.768	521.979	569.673	882.647	815.272	471.252	1327.316	493.297	437.891	1349.955	249.780	466.764	1215.971	244.299	436.081	1267.319	29.410	537.049	1263.524	28.559	465.649	1262.048	830.222	389.997	1031.888	879.946	436.588	1027.900	878.869	505.362	808.978	873.894	442.936	805.994
213	2.12000	637.810	403.281	1362.038	638.751	531.377	1287.093	685.303	382.000	929.659	598.353	381.229	926.377	770.989	565.916	885.789	521.988	569.685	882.648	815.195	471.310	1327.294	493.276	437.944	1349.943	249.705	466.742	1216.037	244.256	436.050	1267.353	29.339	536.892	1263.681	28.520	465.570	1262.086	830.194	390.033	1031.888	879.859	436.594	1027.872	878.776	505.384	808.947	873.880	442.943	805.992
214	2.13000	637.791	403.368	1362.063	638.750	531.417	1287.095	685.266	382.014	929.683	598.336	381.244	926.384	770.956	565.907	885.783	521.924	569.704	882.644	815.190	471.357	1327.279	493.249	438.011	1349.907	249.678	466.710	1216.055	244.251	436.054	1267.358	29.313	536.781	1263.879	28.461	465.482	1262.161	830.140	390.053	1031.876	879.873	436.633	1027.873	878.785	505.383	808.935	873.876	442.956	805.966
215	2.14000	637.740	403.421	1362.070	638.700	531.465	1287.087	685.204	382.024	929.710	598.322	381.259	926.383	770.953	565.903	885.776	521.879	569.727	882.613	815.182	471.383	1327.304	493.217	438.062	1349.908	249.637	466.638	1216.104	244.220	435.992	1267.371	29.283	536.615	1264.093	28.414	465.393	1262.195	830.080	390.094	1031.879	879.792	436.652	1027.878	878.758	505.405	808.937	873.840	442.989	805.970
216	2.15000	637.725	403.487	1362.083	638.726	531.504	1287.056	685.198	382.028	929.713	598.300	381.273	926.380	770.942	565.917	885.773	521.897	569.729	882.605	815.133	471.425	1327.289	493.182	438.111	1349.903	249.604	466.608	1216.126	244.208	435.996	1267.423	29.202	536.443	1264.325	28.380	465.314	1262.186	830.001	390.089	1031.889	879.757	436.672	1027.874	878.704	505.399	808.913	873.782	442.968	806.024
217	2.16000	637.721	403.554	1362.081	638.713	531.546	1287.067	685.199	382.058	929.722	598.293	381.272	926.405	770.876	565.948	885.773	521.873	569.714	882.598	815.119	471.452	1327.295	493.179	438.147	1349.894	249.550	466.594	1216.130	244.202	435.999	1267.458	29.163	536.335	1264.460	28.325	465.232	1262.173	829.952	390.110	1031.920	879.747	436.716	1027.887	878.724	505.417	808.938	873.746	443.003	806.022
218	2.17000	637.679	403.614	1362.100	638.711	531.565	1287.037	685.216	382.082	929.707	598.268	381.297	926.404	770.855	565.974	885.754	521.814	569.720	882.588	815.144	471.505	1327.310	493.160	438.198	1349.890	249.523	466.565	1216.145	244.199	435.955	1267.451	29.148	536.213	1264.537	28.279	465.082	1262.187	829.937	390.165	1031.919	879.733	436.739	1027.890	878.605	505.452	808.889	873.714	443.025	806.021
219	2.18000	637.638	403.664	1362.128	638.669	531.618	1287.045	685.165	382.087	929.726	598.284	381.318	926.388	770.853	565.975	885.771	521.821	569.723	882.569	815.096	471.529	1327.313	493.128	438.239	1349.881	249.507	466.567	1216.145	244.220	435.986	1267.441	29.135	536.075	1264.658	28.246	464.964	1262.215	829.940	390.211	1031.928	879.695	436.772	1027.877	878.632	505.503	808.914	873.662	443.063	805.986
