NO_OF_FRAMES	3342
NO_OF_CAMERAS	7
NO_OF_MARKERS	16
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-04-28, 15:32:39	268960.63211410
DATA_INCLUDED	3D
MARKER_NAMES	AEC7	IJE	EIPS_D	EIPS_E	EIAS_D	EIAS_E	AC_D	AC_E	EM_E	EL_E	PER_E	PEU_E	EM_D	EL_D	PER_D	PEU_D
1588	15.87000	599.086	304.405	1475.870	610.418	467.183	1440.132	645.735	273.467	1007.015	540.118	277.197	1003.072	668.018	490.606	956.684	527.928	495.296	960.796	810.840	337.247	1443.909	424.140	361.001	1504.500	151.944	391.826	1346.436	135.658	363.814	1414.499	-69.061	500.459	1426.761	-87.467	449.445	1453.216	824.412	309.176	1099.224	890.191	309.231	1126.367	945.384	473.457	940.967	979.420	424.477	927.687
1589	15.88000	599.179	304.301	1475.864	610.514	467.070	1440.137	645.717	273.387	1007.064	540.117	277.143	1003.052	668.020	490.582	956.695	527.888	495.243	960.814	810.911	337.181	1443.904	424.177	360.842	1504.525	152.016	391.649	1346.412	135.741	363.646	1414.484	-69.011	500.242	1426.687	-87.448	449.256	1453.195	824.516	309.158	1099.168	890.240	309.148	1126.348	945.384	473.374	940.945	979.440	424.431	927.679
1590	15.89000	599.241	304.180	1475.858	610.531	466.940	1440.152	645.744	273.369	1007.009	540.135	277.088	1003.055	668.000	490.538	956.678	527.916	495.163	960.822	810.968	337.081	1443.877	424.223	360.695	1504.537	152.084	391.428	1346.385	135.816	363.488	1414.436	-68.969	499.992	1426.634	-87.399	449.012	1453.111	824.541	309.095	1099.154	890.263	309.085	1126.348	945.411	473.373	940.924	979.466	424.407	927.679
1591	15.90000	599.290	304.061	1475.852	610.555	466.831	1440.175	645.739	273.333	1007.008	540.138	277.055	1003.038	667.948	490.527	956.693	527.825	495.100	960.914	811.007	336.946	1443.863	424.259	360.550	1504.532	152.156	391.233	1346.339	135.874	363.284	1414.407	-68.928	499.767	1426.573	-87.331	448.758	1453.037	824.528	308.948	1099.166	890.305	309.013	1126.333	945.484	473.329	940.952	979.529	424.371	927.658
1592	15.91000	599.312	303.926	1475.839	610.643	466.680	1440.159	645.765	273.293	1006.999	540.132	277.006	1003.027	667.961	490.472	956.717	527.847	495.011	960.934	811.058	336.827	1443.822	424.295	360.388	1504.501	152.208	391.033	1346.303	135.929	363.092	1414.341	-68.931	499.514	1426.518	-87.311	448.489	1452.952	824.653	308.991	1099.101	890.343	308.953	1126.310	945.514	473.314	940.936	979.532	424.337	927.650
1593	15.92000	599.392	303.798	1475.816	610.620	466.572	1440.165	645.751	273.239	1006.997	540.175	276.938	1003.011	667.929	490.429	956.734	527.846	494.957	960.971	811.130	336.718	1443.825	424.366	360.196	1504.483	152.285	390.850	1346.276	136.019	362.896	1414.220	-68.917	499.276	1426.431	-87.254	448.193	1452.848	824.689	308.916	1099.080	890.405	308.882	1126.308	945.539	473.286	940.958	979.596	424.336	927.652
1594	15.93000	599.454	303.657	1475.787	610.679	466.439	1440.175	645.749	273.182	1006.961	540.152	276.877	1003.012	667.911	490.386	956.759	527.947	494.922	960.879	811.149	336.592	1443.814	424.421	360.030	1504.475	152.381	390.654	1346.187	136.091	362.683	1414.120	-68.924	498.987	1426.350	-87.192	447.919	1452.737	824.808	308.919	1099.003	890.453	308.832	1126.257	945.587	473.274	940.946	979.611	424.321	927.661
1595	15.94000	599.477	303.501	1475.775	610.733	466.302	1440.202	645.770	273.114	1006.929	540.140	276.822	1002.991	667.859	490.334	956.768	527.808	494.825	961.030	811.189	336.470	1443.810	424.453	359.873	1504.446	152.440	390.434	1346.118	136.167	362.477	1413.999	-68.891	498.700	1426.255	-87.157	447.629	1452.656	824.811	308.801	1099.021	890.475	308.758	1126.258	945.597	473.248	941.010	979.650	424.311	927.658
1596	15.95000	599.540	303.381	1475.771	610.725	466.178	1440.197	645.750	273.033	1006.910	540.144	276.730	1002.980	667.860	490.254	956.755	527.871	494.751	961.018	811.237	336.352	1443.804	424.469	359.653	1504.453	152.473	390.203	1346.024	136.182	362.218	1413.965	-68.906	498.391	1426.160	-87.158	447.314	1452.582	824.820	308.715	1099.026	890.513	308.710	1126.257	945.624	473.255	941.051	979.666	424.321	927.695
1597	15.96000	599.557	303.227	1475.750	610.780	466.020	1440.203	645.743	272.977	1006.885	540.158	276.663	1002.948	667.855	490.173	956.807	527.789	494.681	961.091	811.261	336.247	1443.815	424.487	359.472	1504.399	152.510	389.991	1345.957	136.231	362.012	1413.902	-68.896	498.090	1426.058	-87.192	447.031	1452.521	824.911	308.642	1099.016	890.574	308.651	1126.261	945.637	473.260	941.107	979.678	424.294	927.720
1598	15.97000	599.585	303.089	1475.722	610.737	465.919	1440.220	645.766	272.886	1006.855	540.151	276.572	1002.935	667.876	490.134	956.818	527.753	494.616	961.157	811.298	336.142	1443.817	424.497	359.275	1504.366	152.542	389.780	1345.896	136.238	361.790	1413.894	-68.909	497.764	1425.947	-87.185	446.746	1452.413	825.030	308.653	1098.966	890.575	308.589	1126.260	945.613	473.254	941.108	979.697	424.318	927.733
1599	15.98000	599.592	302.947	1475.720	610.807	465.776	1440.232	645.757	272.814	1006.827	540.152	276.504	1002.914	667.883	490.056	956.894	527.758	494.507	961.195	811.293	336.033	1443.854	424.539	359.132	1504.357	152.581	389.489	1345.883	136.262	361.510	1413.868	-68.929	497.445	1425.847	-87.201	446.432	1452.360	825.048	308.574	1099.008	890.624	308.557	1126.301	945.633	473.249	941.187	979.722	424.324	927.794
1600	15.99000	599.634	302.817	1475.691	610.744	465.665	1440.238	645.734	272.722	1006.828	540.155	276.428	1002.893	667.864	489.954	956.900	527.722	494.435	961.232	811.302	335.914	1443.877	424.530	358.974	1504.346	152.593	389.231	1345.836	136.281	361.244	1413.818	-68.935	497.129	1425.743	-87.233	446.134	1452.308	825.086	308.482	1099.054	890.644	308.501	1126.310	945.618	473.251	941.228	979.732	424.338	927.843
1601	16.00000	599.663	302.682	1475.673	610.780	465.514	1440.240	645.757	272.641	1006.803	540.145	276.357	1002.892	667.845	489.886	956.917	527.774	494.345	961.261	811.345	335.796	1443.893	424.526	358.819	1504.340	152.605	389.021	1345.799	136.287	360.983	1413.749	-68.966	496.824	1425.679	-87.254	445.778	1452.206	825.216	308.565	1099.001	890.678	308.414	1126.347	945.680	473.237	941.287	979.767	424.323	927.887
1602	16.01000	599.657	302.560	1475.664	610.745	465.399	1440.244	645.741	272.558	1006.781	540.147	276.269	1002.873	667.920	489.799	956.936	527.791	494.272	961.241	811.375	335.705	1443.903	424.549	358.646	1504.332	152.639	388.824	1345.751	136.282	360.682	1413.651	-69.010	496.508	1425.591	-87.238	445.408	1452.108	825.119	308.358	1099.114	890.745	308.419	1126.349	945.727	473.224	941.334	979.828	424.326	927.950
1603	16.02000	599.676	302.436	1475.661	610.779	465.204	1440.252	645.728	272.456	1006.775	540.124	276.195	1002.853	667.849	489.728	956.937	527.775	494.188	961.254	811.382	335.584	1443.904	424.543	358.508	1504.311	152.659	388.605	1345.695	136.276	360.390	1413.597	-69.020	496.136	1425.558	-87.294	445.012	1451.988	825.244	308.401	1099.049	890.813	308.359	1126.366	945.764	473.207	941.380	979.875	424.318	927.979
